username,text,retweets,favorites,replies,tweet_id,user_id,date,hashtags,mentions,tweet_location,query,month,year,user_location
lilxzeus420,"""Listen brother, you gotta keep your eyes and focus on yourself, everything around you is just distractions to keep you from depending on yourself and always seeking approval from people who belittle you. You'll lose yourself trying to fit in a world that doesn't give a fuck."" pic.twitter.com/Ug0fqFtWX1",0,0,0,1259976650135080964,1210788574108368896,2020-05-11 22:40:17+00:00,,,,fuck yourself,5,2020,"Mumbai, India"
ianbonedoc,I refuse to be an idiot but if you believe that anyone is capable of that kind of evil then why the fuck would you want that for yourself in the first place?,0,0,0,1260159304713134080,183652164,2020-05-12 10:46:05+00:00,,,,fuck yourself,5,2020,Republic of the Philippines
EbenThabass,Yeah but to repeat that cycle daily it becomes useless then you start asking yourself where the fuck I’m I going with this?why?,0,0,0,1260378712635330565,1259518661079052294,2020-05-13 01:17:56+00:00,,,,fuck yourself,5,2020,
wolfgang_rush,Good Morning Twatter Bitches ! Today is a wonderful day.. now go .. fuck yourself,0,0,0,1260426009930842113,146840939,2020-05-13 04:25:53+00:00,,,,fuck yourself,5,2020,
prncsss_0710,you call yourself a music lover but can’t respect k-pop? the fuck?,0,0,0,1260533589151674368,1233930169489879041,2020-05-13 11:33:21+00:00,,,,fuck yourself,5,2020,"Indang, Calabarzon"
LoisTansiongco,TELL US ABOUT YOURSELF 1. Kyla 2. Half bitch 3. It might be you 4. 2563 5. Wattpad 6. M 7. UCC 8. Filipino 9. 3 10. None 11. Past 12. Fuck you 2019 13. My baby 14. Ayos buhay natin ah SANA ALL hahahaha heart this and I'll send the q's,0,5,1,1260600257341079552,1432662852,2020-05-13 15:58:16+00:00,,,,fuck yourself,5,2020,"Caloocan City, National Capita"
Mr_Azlyroquai,Would you please kindly fuck yourself and leave me alone ,0,0,1,1260869989281693696,15626177,2020-05-14 09:50:05+00:00,,,,fuck yourself,5,2020,Kota Kinabalu
Sabaw_lvl_9999,Fucking unfair. Go fuck yourself! – at Convergys,0,1,0,1261053895268163584,347729361,2020-05-14 22:00:52+00:00,,,,fuck yourself,5,2020,3rd Star to the Right
spilledsanity,"memang semua perangai macam sial ke so much for ""love myself love yourself"" no it's now ""fuck yourself"" yall no empathy bitches fuck you",2,1,0,1261177956065349633,1058335667267108864,2020-05-15 06:13:50+00:00,,,,fuck yourself,5,2020,17 | s/h | asian
sociopathicshit,Go fuck yourself. Food panda just called me SIR. *Sips milktea ,0,1,0,1261178338439122947,57543385,2020-05-15 06:15:22+00:00,,,,fuck yourself,5,2020,Republic of the Philippines
ranjan_ranbir,Really Go Fuck Yourself Youtube.. #justiceforcarry #carryminati #carryminatitiktokroast #youtubevstiktok #BanTikTokIndia #carryminnati #shameonyoutube #bringbackcarrysvideo #BringBackCarryVideo #supportcarryminati #tiktokexposed #China #fridaymorning,0,0,0,1261179263845306369,1183496473276637184,2020-05-15 06:19:02+00:00,#justiceforcarry #carryminati #carryminatitiktokroast #youtubevstiktok #BanTikTokIndia #carryminnati #shameonyoutube #bringbackcarrysvideo #BringBackCarryVideo #supportcarryminati #tiktokexposed #China #fridaymorning,,,fuck yourself,5,2020,"Ranchi, India"
ranjan_ranbir,Really Youtube You Wanna Show Your Community Guidelines then Please Fuck Yourself.. Indian Youtube Bana lege Per Aise Youtube ko Bann hi Karo bcc.. Salle teri hi support me chakko se ladaii ki or bc yahi ganda mr diya apna.. Un chakko ko kya bolu.. Youtube Ki la****,0,0,1,1261184674778492930,1183496473276637184,2020-05-15 06:40:32+00:00,,,,fuck yourself,5,2020,"Ranchi, India"
swiftie_weik,when people said go fuck yourself i don't think this is what they meant,0,0,1,1261187186155597824,1101543372253102080,2020-05-15 06:50:31+00:00,,,,fuck yourself,5,2020,Singapore
_DesiBabe,"HAHAHA all the people dissing youtube and Carry Minati, you should know youtube is owned by Google & world's second largest search engine. And you yourself go there for 'cooking videos"" ""best laptop"" ""how to -videos' Not to mention ""hot indian aunty fucks nephew"" videos ",0,1,1,1261192136822870017,1414885596,2020-05-15 07:10:11+00:00,,,,fuck yourself,5,2020,"Mumbai, India"
SakshamBamotra,"What kind of fact cheak is this , fuck your journalism , everyone know these both not related but its true that muslim mobs are attacking Hindu in telinipara WB .,,,,, propaganda shit , just f”ck yourself @rahulkanwal",0,1,0,1261196321383256070,2877944624,2020-05-15 07:26:49+00:00,,@rahulkanwal,,fuck yourself,5,2020,Jammu And Kashmir
Hardilpreet98,That's why arming yourself is very important . Police don't give a fuck about others . Keep fighting . https://twitter.com/JenTheSurvivor/status/1261035408290459662,0,0,0,1261198509782347782,910291751990153222,2020-05-15 07:35:31+00:00,,,,fuck yourself,5,2020,India
ReynoldJadhav,Somewhere between boasting yourself for 'not being fat' as a kid to admitting the fact that you are 'thin as fuck'..... maturity sucks.,0,0,0,1261202488989892608,2362186525,2020-05-15 07:51:20+00:00,,,,fuck yourself,5,2020,Mumbai
AkshayVoid,"‘Hope this finds you well’ - no, it doesn’t. Go fuck yourself for reminding me about my anxiety.",0,1,0,1261214014585008130,516249514,2020-05-15 08:37:07+00:00,,,,fuck yourself,5,2020,"New Delhi, India"
Nigga43499835,Fuck yourself ,0,1,1,1261215286738530304,1177827384290004994,2020-05-15 08:42:11+00:00,,,,fuck yourself,5,2020,"Durg, India"
f___urSociety,everyone views the world as a place where you need to have the best clothes or be the best. what i think is be yourself. forget all these people and what they think. they mean nothing. do what you want be really free. fuck their small minded society,1,1,0,1261215443341250560,843550885477318659,2020-05-15 08:42:48+00:00,,,,fuck yourself,5,2020,Hong Kong
rifnotripp,"go fuck yourself. u such an asshole. i kno, i never get bigger than before but, can u just SHUT UR FUCKING MOUTH AND STOP TYPING ON UR MOTHERFUCKING KEYBOARD.",0,0,0,1261229515172229120,702357558,2020-05-15 09:38:43+00:00,,,,fuck yourself,5,2020,Jakarta
itsme_celia,Some people can't take others opinion they just wanna impose their and shuts others with unlogical arguments go fuck yourself ,0,0,0,1261229979402002437,925397696856207360,2020-05-15 09:40:34+00:00,,,,fuck yourself,5,2020,"Goa, India"
Willatastic09,Throwing yourself into hard work feels rewarding today. If you... More for Libra http://bit.ly/wvRgyF,0,0,0,1261235514042015745,357985256,2020-05-15 10:02:33+00:00,,,,fuck yourself,5,2020,Malaysia
Mitulpr96637264,#justiceforcarry #justiceforcarry fucking @YouTube @YouTubeIndia Deleted the indian most liked #carryminati Video @CarryMinati ....bring it back that video otherwise fuck yourself #shameonyoutube,0,2,0,1261241004474142720,4310999113,2020-05-15 10:24:22+00:00,#justiceforcarry #justiceforcarry #carryminati #shameonyoutube,@YouTube @YouTubeIndia @CarryMinati,,fuck yourself,5,2020,Idar 
Jejep_ot,Bawa adek dikira anak ,0,0,0,1261252280650629120,1188282336686665728,2020-05-15 11:09:11+00:00,,,,fuck yourself,5,2020,Jahanam
Thugtoy_,"I apologize if I was ever a toxic person in your life. I'm maturing more everyday, correcting my wrongs and slowly but surely becoming a better version of me. ( just kidding go and fuck yourself)",0,0,0,1261252546972102663,952147958174224384,2020-05-15 11:10:14+00:00,,,,fuck yourself,5,2020,"Karachi, Pakistan"
Ali90609801,Go fuck yourself Murtaza Wahab. Jis tarahsn se tumne sunnion k sath siyasat ki hai acha nahi kia iska anjam tumhe Jumma tulvida wale din aur aane wale elections me pata chalega. Allah ki lathi jab parti hai to bare bare tawangar dhul hojate hain. #sunnimajorityhain,0,0,0,1261255174905106439,1115974293932920832,2020-05-15 11:20:41+00:00,#sunnimajorityhain,,,fuck yourself,5,2020,"Karachi, Pakistan"
highimhye,"Boleh tak ? Just please , keep your god to yourself ? Tak boleh ke kita hidup harmoni je ? kalau you tak push tuhan you kat semua orang , takde la i nak buktikan sangat yang buku cerita u guys percaya tu semua bullshit. Fair la , u tak hormat belief lain , i fuck ah belief u ;)",0,2,0,1261273250425790464,1243899709132922880,2020-05-15 12:32:30+00:00,,,,fuck yourself,5,2020,Taiping
DayangNicholas,; go fuck yourself HAHAHAHA,0,1,0,1261277450991894528,1072458332290539520,2020-05-15 12:49:12+00:00,,,,fuck yourself,5,2020,Los Bańos
NszSuhaidi,And two things... First i'm not gay... Second just go fuck yourself...,0,0,0,1261278985058570241,3300406896,2020-05-15 12:55:18+00:00,,,,fuck yourself,5,2020,"Selangor, Malaysia"
leilacity99,"Erm... The only thing I care about right now is when you're gonna shut the fuck up for real? It's so fucking annoying, that storm in a teacup Perhaps you should go to the company and educate them yourself, or do it through Gmail, Lysn, instead of making a fuss on Twitter?",0,0,0,1261280295543693313,1231087417257414657,2020-05-15 13:00:30+00:00,,,,fuck yourself,5,2020,Việt Nam
changi_kudi,"Everyone making Pani Puri in lockdown, can y'all share the recipe of go fuck yourself",0,3,0,1261280580081053696,636236438,2020-05-15 13:01:38+00:00,,,,fuck yourself,5,2020,Mumbai
besaqib,Pm @ImranKhanPTI ask provinces to open public transport. #Corona go fuck yourself. Salute to his vision ,0,2,1,1261288001562447873,145993815,2020-05-15 13:31:07+00:00,#Corona,@ImranKhanPTI,,fuck yourself,5,2020,Karachi & Dubai
Totla_musa,"Fuck Alla, believe in yourself. - Allahu Fauckbar... pic.twitter.com/dVQpVoWqe1",1,7,2,1261297088719196160,1209877736233275397,2020-05-15 14:07:14+00:00,,,,fuck yourself,5,2020,Bangladesh
Deathad12190004,Hi... please go fuck yourself!,0,0,0,1261301059089100800,1163183398006878208,2020-05-15 14:23:00+00:00,,,,fuck yourself,5,2020,Indonesia
oresthia,growing up i loved you the most but you can go fuck yourself,0,0,0,1261305280719056897,3037924446,2020-05-15 14:39:47+00:00,,,,fuck yourself,5,2020,liang
beruangketuk,Everyone hurt. Take your time to heal yourself. Find the old you. The one who are jusy fuck everything up and do whats make yourself happy. The one that ignored all the negative people.,0,0,0,1261307416978677762,395298648,2020-05-15 14:48:16+00:00,,,,fuck yourself,5,2020,Malaysia
MinAbdulAziz,Fuck you AJ+. You don’t ever put the blame on the countries that close borders. Blame yourself for being a cunt writing article like this. Asshole. ,0,2,0,1261308903935049732,1147322256,2020-05-15 14:54:11+00:00,,,,fuck yourself,5,2020,"Shah Alam, Selangor"
ShashankRamu,#justiceforcarry Fuck you @YouTubeIndia for taking it down. Save yourself an image and get Carry's video online. pic.twitter.com/wXSoOalXXe,2,4,0,1261309086584328193,841163851,2020-05-15 14:54:54+00:00,#justiceforcarry,@YouTubeIndia,,fuck yourself,5,2020,India
fuck_sfa,You're only embarassing yourself... pic.twitter.com/922jOdY7IR,0,1,0,1261325360144306181,1248638677292589059,2020-05-15 15:59:34+00:00,,,,fuck yourself,5,2020,"Doha, Qatar"
rahmanfauzi776,"Destroy yourself, see who gives a fuck,",0,0,0,1261327374764830722,1882419427,2020-05-15 16:07:35+00:00,,,,fuck yourself,5,2020,south tangerang
snoopywooshin,okay who the fuck commented that on seungyoun’s live? SHOW YOURSELF IM ABOUT TO THROW FISTS pic.twitter.com/LMTRSQIsYv,3,15,6,1261343548512915460,1169183399933698053,2020-05-15 17:11:51+00:00,,,,fuck yourself,5,2020,𝘚𝘕𝘞. 
rishayusra,“go fuck yourself” “i would rather fuck you” -mwork lee,0,3,1,1261343873021800449,3147567180,2020-05-15 17:13:08+00:00,,,,fuck yourself,5,2020,
_eishakhalid_,FUCK WHAT PEOPLE SAY YOU ARE BEAUTIFUL JUST THE WAY YOU ARE. YOU ARE ENOUGH. YOU DESERVE TO BE HAPPY AND LOVED. LOVE YOURSELF pic.twitter.com/GW9NQrb4GH,1,12,0,1261345158383251457,873089832754454528,2020-05-15 17:18:15+00:00,,,,fuck yourself,5,2020,"Bahawalpur, Pakistan"
JohnBissell007,“Sent from my iPhone” “Go fuck yourself” ,0,1,0,1261345527389540353,1074880725567066112,2020-05-15 17:19:43+00:00,,,,fuck yourself,5,2020,Unknown
Noouuff07,keep your sorrow to yourself and stop seeking attention da fuck,0,0,0,1261365688192479232,1017131802,2020-05-15 18:39:49+00:00,,,,fuck yourself,5,2020,dubai
rogueacademic88,"I can't rant enough on this tweet! Fucking go learn from AMC. They give world class experience, unlimited refills and what not at same price as you and that too in US. So yeah, go fuck yourself. ",0,0,0,1261369061335863296,632545500,2020-05-15 18:53:13+00:00,,,,fuck yourself,5,2020,"Mumbai, India"
Jejep_ot,Seneng dong. Drpd punya doi convo killer ,0,0,0,1261376327245938688,1188282336686665728,2020-05-15 19:22:06+00:00,,,,fuck yourself,5,2020,Jahanam
yesshamlee,They said: so baby go and love yourself! I heard: so baby go and fuck yourself.,0,7,1,1261376874091089926,1008943499293515776,2020-05-15 19:24:16+00:00,,,,fuck yourself,5,2020,"Pune, India"
theshabbasi,"been there done that. istg it's so hard doing the right things for even the right person after such an experience, it almost fucks ur entire relationship up. u're so scared to make yourself vulnerable again that u lose a good thing cos of fear. don't ever make the mistakes i made",1,5,1,1261381692503310339,928022707563847680,2020-05-15 19:43:25+00:00,,,,fuck yourself,5,2020,"Islamabad, Pakistan"
jatisukmana,"Filled with deception and suspense, this movie will definitely keep you sitting at the edge of your seat and have you whispering, “what the fuck?!” quietly to yourself at the ending.",0,0,1,1261385641956261889,531228136,2020-05-15 19:59:07+00:00,,,,fuck yourself,5,2020,Jakarta Capital Region
nicecoldbanger,Personally I think “exposing” girls on twitter is very young. If a girl gave me an std why would I come on twitter lol fam go and sort yourself out and get better. Fuck twitter.,0,0,0,1261391416439246848,1254831296930603008,2020-05-15 20:22:03+00:00,,,,fuck yourself,5,2020,LDN
auniverseb,America Go Fuck Yourself https://youtu.be/j3q-XEl6Y34,0,0,1,1261394556790034433,1227464328749580288,2020-05-15 20:34:32+00:00,,,,fuck yourself,5,2020,"Changwon-si, Republic of Korea"
Jejep_ot,"Tenang, kamu masih punya satu langkah lagi kok . . . Iya, langkah mundur:) pic.twitter.com/VcjIV7fBAR",0,25,0,1261409174132412416,1188282336686665728,2020-05-15 21:32:37+00:00,,,,fuck yourself,5,2020,Jahanam
youngkardy,It's never homo to want to fuck yourself xx #selflove pic.twitter.com/JBAt6rwgRE,0,1,1,1261410022405349382,558452473,2020-05-15 21:35:59+00:00,#selflove,,,fuck yourself,5,2020,Sri Lanka
q0wJgsNAlykCCpf,Nobody likes you go fuckyourself and steejo,0,5,0,1261414804339650560,1238892094724476928,2020-05-15 21:54:59+00:00,,,,fuck yourself,5,2020,Kuwait
sitiyuli5,"Destroy yourself, see who gives a fuck,",0,0,0,1261418238413402115,1862491807,2020-05-15 22:08:38+00:00,,,,fuck yourself,5,2020,jakarta
Masterroy345,"So I bought a power bank, but I have no way to charge it since they gave me a cable with no adapter. Like Wtf? I already paid for this and I have to pay more for an adapter? How about you go fuck yourself? Because I have a Nintendo switch pro controller charger that works equally pic.twitter.com/2gGZFSDR4Y",0,0,1,1261431858652262401,2272371966,2020-05-15 23:02:46+00:00,,,,fuck yourself,5,2020,Yes
TheMrPotassium,idk why but the you are not allowed to kill yourself is funny as fuck,0,1,0,1261446952719233024,771849240435838976,2020-05-16 00:02:44+00:00,,,,fuck yourself,5,2020,Yes
RubnCervantes1,Go fuck yourself,0,0,0,1261448254266335233,697754139045007360,2020-05-16 00:07:55+00:00,,,,fuck yourself,5,2020,Dubai
Panckechi,Psychiatrist - so yeah thats cool and all but here you go tablets uh you'll be fine things get better and yeah you'll be happier please dont hurt yourself please! I dont know or give a fuck what happens to you in the future I just want my money lol,0,1,1,1261452462633836545,1218476940966932480,2020-05-16 00:24:38+00:00,,,,fuck yourself,5,2020,"Yorkshire, UK"
sedonaafayee,having self love/confidence doesn’t mean posting a ton of photos of yourself & your body to obtain other people’s approval. self love/confidence is the ability to look in the mirror and be happy w/ yourself without giving a fuck about what other people think.,0,1,0,1261455753149382661,1015322576518860801,2020-05-16 00:37:42+00:00,,,,fuck yourself,5,2020,probably in bed 
prach_lad,"Whatever the fuck they do... We'll always with you and will always be. We'll show them how big your fam is, unko bss iske uske piche chupne aatay! Now they're spreading hate all over and gaaliyan also! And please take care yourself because you're Precious Love ",0,0,0,1261459281095700480,1084699892642168833,2020-05-16 00:51:44+00:00,,,,fuck yourself,5,2020,"Mumbai, India"
bulletdumas,"Of fuck that's you, too. Cuff yourself. ",20,172,0,1261466822877933569,310802308,2020-05-16 01:21:42+00:00,,,,fuck yourself,5,2020,"Quezon City, Philippines"
a_mawlani6,Why do people never mind thier businesses and always try to get in our bro keep your thoughts for yourself we don't care about your opinion so shut the fuck up,0,6,0,1261474445555793921,1171773327968493569,2020-05-16 01:51:59+00:00,,,,fuck yourself,5,2020,Bahrain
aiwul_,"Ada saat dimana kamu belum siap untuk menghadapi dunia, perasaanmu masuh berantakan, air matamu masih belum kering. But world never give a fuck. You must be ready anytime no matter what happened last night, it doesnt care what you feels right now. All you have is yourself.",1,1,2,1261474828847992832,1200519949,2020-05-16 01:53:30+00:00,,,,fuck yourself,5,2020,Indonesia
krantinari,"The most liked video on YT would be a transphobic, casteist, homophobic pile of trash. Truly telling of how we are as a society. What a thing to brag about. And to make it seem benign with all this garbage about entertaining ppl. Go fuck yourself, accept you screwed up, be better pic.twitter.com/L6vYVjfUtb",2,13,1,1261483156927967232,33544648,2020-05-16 02:26:36+00:00,,,,fuck yourself,5,2020,New Delhi
weddytinter,You people are insufferable. ...TRAVISty that we have to share a planet. #GetReal You simply parrot his simplistic vernacular. Fake what? Did you not watch and actually LISTEN to the Dr. Bright testimony? For fucks sake. Opine for yourself.,0,7,1,1261506174496751622,270701491,2020-05-16 03:58:04+00:00,#GetReal,,,fuck yourself,5,2020,NYC Metro
vie_salamatin,Yoooww what the actual fuck?? Do y'all need to spread someone's nudes?? Why do you need to? For happiness?? For pleasure?? Fuck your life bro. Kill yourself you disrespectful fucking wimp. ,0,2,0,1261519934300942337,922778306335739904,2020-05-16 04:52:44+00:00,,,,fuck yourself,5,2020,"Angeles City, Pampanga"
dailyhrik001,"Good morning everyone... Fuck Yesterday ! and Hustle from Today ! Be Humble ! Be Happy ! with yourself ,Help Others ! Don't Complain ! to anyone and Keep Patience !! pic.twitter.com/5FE8iiAkdV",0,2,0,1261520327512936449,1246676974447128576,2020-05-16 04:54:18+00:00,,,,fuck yourself,5,2020,"Kolkata, India"
popesta,"Are you saying hes NOT a depopulationist? Fuck me man....at least do some of your own research , before you embarass yourself completely",0,1,0,1261524022530990081,66199787,2020-05-16 05:08:59+00:00,,,,fuck yourself,5,2020,"Bali, Indonesia"
itsme_celia,Go fuck yourself don't eat my brain ,0,3,0,1261525151998291969,925397696856207360,2020-05-16 05:13:28+00:00,,,,fuck yourself,5,2020,"Goa, India"
jelantissimo,Fuck yourself ,0,0,0,1261530373839704065,560086147,2020-05-16 05:34:13+00:00,,,,fuck yourself,5,2020,Republic of the Philippines
angeliccamaeee,fuck their standards you dont need to change yourself just to be loved by them,12,18,0,1261530923524390912,1246394196509863937,2020-05-16 05:36:24+00:00,,,,fuck yourself,5,2020,san simon
rqots,Be yourself BUT ALSO Be nice :)) shut the fuck up,1,4,0,1261536928840679425,4184179169,2020-05-16 06:00:16+00:00,,,,fuck yourself,5,2020,Phone
rxzhael,Go fuck yourself. Seriously.,0,1,0,1261538640364101635,1215842174,2020-05-16 06:07:04+00:00,,,,fuck yourself,5,2020,Singapore
JaeIsaNCT,"To the old hags coming for Jaemin I mean Jaemin's cute so he can write cute stuffs? Unlike some old hags who ain't even cute to write cute stuffs I mean i guess u r just jelo, but u need to look at yourself before coming for his cuteness From a cute nctzen ",0,3,0,1261542436087541760,1119925030928838657,2020-05-16 06:22:09+00:00,,,,fuck yourself,5,2020,Bangladesh
misschrysoula,Fuck me that’s disgusting. I’m so sorry you have to deal with that shit. You keep doing you coz it’s fucking fabulous but stay safe. Look after yourself babe. ,0,1,0,1261544071404888066,1106880064745074689,2020-05-16 06:28:39+00:00,,,,fuck yourself,5,2020,"Dubai, United Arab Emirates"
Khalif02726114,OK go fuck yourself..... I love weeknd,0,1,0,1261574308783984642,1150922171796951040,2020-05-16 08:28:48+00:00,,,,fuck yourself,5,2020,"Bengaluru, India"
ViliciousM,Saying go fuck yourself is way to remind ppl to be aatm-nirbhar.,2,4,1,1261578950272184321,363768321,2020-05-16 08:47:15+00:00,,,,fuck yourself,5,2020,India 
lackofhumour,Go fuck yourself- jaa swatahachi aai ghal,0,0,1,1261584658669731842,1190680761252188160,2020-05-16 09:09:56+00:00,,,,fuck yourself,5,2020,"Mumbai, India"
Karnajaya,"Yang paham dan punya kesadaran tetep sabar2, do what best and what it takes untuk prevent penyebaran ini lebih massive lagi ya. Yang pada ngeyel mudik, nongkrong di publik place, anti social-distancing dll yang sifatnya merugikan juga monggo Go fuck yourself and go to hell ya ",1,1,0,1261591639669104642,94934200,2020-05-16 09:37:40+00:00,,,,fuck yourself,5,2020,Unknown
SkulshieBoi,"LIVE FOR YOURSELF FUCK SOCIETAL ""NORMS"" BE THE WEEB YOU WANNA BE ",0,0,0,1261592638215516162,1075703497746714625,2020-05-16 09:41:38+00:00,,,,fuck yourself,5,2020,"Ho Chi Minh, Vietnam"
itsme_celia,You want me to shut up you Or you will do it by yourself Fuck that word ,0,1,1,1261615008611532800,925397696856207360,2020-05-16 11:10:32+00:00,,,,fuck yourself,5,2020,"Goa, India"
7lrest,اذا ماعجبتك؟ Go fuck yourself ,0,3,0,1261621801521754114,1260718977489272837,2020-05-16 11:37:31+00:00,,,,fuck yourself,5,2020,Kuwait
rahmanfauzi776,"Destroy yourself, see who gives a fuck,",0,0,0,1261629220158967810,1882419427,2020-05-16 12:07:00+00:00,,,,fuck yourself,5,2020,south tangerang
sapphireangel,Get the fuck over yourself. Thousands of people are dieing. You could be the poster child for perfect health catch it and die. ,0,0,0,1261630547769655296,19459000,2020-05-16 12:12:17+00:00,,,,fuck yourself,5,2020,MA
jennishaynee,"oo, if u're reading this and sapul na sapul ka. fuck yourself! tsaka mo ko angasan kapag di na galing sa parents mo yung pinangbibisyo mo.",0,1,0,1261631373434974209,1073912070364491776,2020-05-16 12:15:34+00:00,,,,fuck yourself,5,2020,Bacoor
AssDoucheFace,@bryceharper3 DON’T EVER PLAY AGAIN SCUMBAG. WE WON’T MISS YOU. GO FUCK YOURSELF,0,0,0,1261631493207556102,1597043286,2020-05-16 12:16:02+00:00,,@bryceharper3,,fuck yourself,5,2020,So Cal
galeshka,"Yeah, you go fuck yourself! Assholes ",0,0,0,1261640573586300930,17509007,2020-05-16 12:52:07+00:00,,,,fuck yourself,5,2020,Jakarta
sk_2598,"Do you also whisper ""what the fuck"" to yourself atleast 96 times in a day, or are you normal ?",0,6,0,1261645513998446592,3113326504,2020-05-16 13:11:45+00:00,,,,fuck yourself,5,2020,"Delhi, India"
Michael59720445,fuckyourself theen ,0,0,0,1261657530549153793,1070247591957286912,2020-05-16 13:59:30+00:00,,,,fuck yourself,5,2020,Cagayan De Oro City
radhikagarwal07,"Don’t take yourself too seriously! Sometimes you fuck up, deal with it, learn from it and move forward! #corporateculture",0,2,0,1261663091546140672,2313391848,2020-05-16 14:21:36+00:00,#corporateculture,,,fuck yourself,5,2020,"New Delhi, Delhi"
jayskalat,"I already worked this afternoon, nang walang bayad for sure, so no im not going to fucking work again tonight go fuck yourself",0,7,1,1261664533547937792,1240077919247953920,2020-05-16 14:27:20+00:00,,,,fuck yourself,5,2020,Makati
AngryRedd,Honestly no one gives a flying fuck about what your lineage is. You could be from noble lineage and still be a fucking cunt. Stop taking refuge in what your ancestors were or did for the mankind. Speak for yourself.,11,38,1,1261666016708485120,87707408,2020-05-16 14:33:13+00:00,,,,fuck yourself,5,2020,"Quetta, Pakistan"
nicka_c_s,Go fuck yourself bitch!,0,0,0,1261672081277636609,22119633,2020-05-16 14:57:19+00:00,,,,fuck yourself,5,2020,Hong Kong
upib_,Bhaak muji fuck yourself,0,1,1,1261674215184293889,750864134854545408,2020-05-16 15:05:48+00:00,,,,fuck yourself,5,2020,Nepal
zxkeyaa,go fuck Yourself.,0,4,0,1261676400395735040,1219755861549051904,2020-05-16 15:14:29+00:00,,,,fuck yourself,5,2020,Indonesia
t21530,(3). Time is the Most unappreciated commodity we have despite what you believe in at the end of the day we all have a certain amount of time make sure to live life with nothing withheld and to the fullest. And to those with any negative thought . Go fuck yourself. I value my time,0,0,0,1261677047484518401,788858108701356033,2020-05-16 15:17:03+00:00,,,,fuck yourself,5,2020,Pyeongtaek-si
arshiyavig2,do you ever use a filter for too long trying to click a good picture and then you use the filterless camera and see yourself and go what...the...fuck. or is it just me?,0,0,0,1261679050881294338,840482461557571589,2020-05-16 15:25:01+00:00,,,,fuck yourself,5,2020,"Delhi, India"
jayyhoppe,"the war really is starting in next week's episode. how will the secret behind the manpasikjeok be unfold and im sure next week's ep will bring us despairs. :( stay strong, lee gon and taeeul! lee lim u better fuck yourself out #TheKingEternalMonarch",1,11,0,1261689500259856384,4743465013,2020-05-16 16:06:32+00:00,#TheKingEternalMonarch,,,fuck yourself,5,2020,"Kuching, Sarawak"
be_likehannan,"""When someone called you a dumb but your grade is higher than their grades"" -Shut the fuck up and educate yourself!",0,6,0,1261691231350001667,871431601875369984,2020-05-16 16:13:25+00:00,,,,fuck yourself,5,2020,"Karachi, Pakistan"
lordsadan,"Don't blame it social media just exposes your inner selves, It gives you that voice and freedom you always wanted in real.. If you've ugly standards, creepy mindset and lazy as fuck it was prolly inside you and never exposed. Prolly a good mirror to understand yourself :) ",0,2,0,1261691843508678658,779520269509652481,2020-05-16 16:15:51+00:00,,,,fuck yourself,5,2020,"Lahore, Pakistan"
xFatehx,"Dear Umobile, you can go fuck yourself. Yang tulus ikhlas dari saya.",0,1,2,1261694175038148608,452860015,2020-05-16 16:25:07+00:00,,,,fuck yourself,5,2020,Malaysia
christobinsings,"Holy fuck, how to make things difficult for yourself #Plod sounding like a total idiot.",0,1,1,1261702879901073408,206427677,2020-05-16 16:59:42+00:00,#Plod,,,fuck yourself,5,2020,Unknown
sitiyuli5,"Destroy yourself, see who gives a fuck,",0,0,0,1261712576565506048,1862491807,2020-05-16 17:38:14+00:00,,,,fuck yourself,5,2020,jakarta
P_Raj_Chauhan,"I have a problem with the slogan and the mentality, if your religion says, there's no god, but Allah, my first spontaneous response will be, go fuck yourself. If you do not have the courtesy to respect all religions, I pity the teachings of Islam. 1 religion that produces terror.",0,0,1,1261724514389504000,1183179927127908353,2020-05-16 18:25:40+00:00,,,,fuck yourself,5,2020,India
singh_shaantanu,"I see now the kind of depravity and bootlicking nature that proves too much for the likes of Times Now and Zee News. Also, go fuck yourself. ",0,0,0,1261725681920077825,252590581,2020-05-16 18:30:18+00:00,,,,fuck yourself,5,2020,"New Delhi, India"
eccedxntesiastt,"Hate me the way you hate yourself, I dont give a fuck. ",0,3,0,1261729795525623808,1139875793788497926,2020-05-16 18:46:39+00:00,,,,fuck yourself,5,2020,Republic of the Philippines
dimple_thought,reigen: go fuck yourself dimple me: fuck me yourself you coward,0,1,0,1261734850442063872,1131785375154880512,2020-05-16 19:06:44+00:00,,,,fuck yourself,5,2020,yes
Vaitheswarry_,"No matter how much you explain about yourself, some people won't even give a fuck about that. So, don't explain yourself. Save your time and do something else.",4,23,1,1261736861342420993,1251494780166475778,2020-05-16 19:14:44+00:00,,,,fuck yourself,5,2020,"Johor Bahru, Johor"
masoomzazai,What the fuck have you done to yourself you were once my favorite by fashion,0,0,0,1261747793670045699,2804206087,2020-05-16 19:58:10+00:00,,,,fuck yourself,5,2020,peshawar 
HellaKumii,"I'm TIRED and I keep seeing it as well in the RWBY fanbase. And honestly I personally think RWBY has only IMPROVED with time. Also if you think writers caring for their fans enough to go out of their way make them feel seen and important is bad, go fuck yourself.",1,3,1,1261762981232283649,4275634047,2020-05-16 20:58:31+00:00,,,,fuck yourself,5,2020,España
