seasonal adjustment and actual figures	region	2018M01	2018M02	2018M03	2018M04	2018M05	2018M06	2018M07	2018M08	2018M09	2018M10	2018M11	2018M12	2019M01	2019M02	2019M03	2019M04	2019M05	2019M06	2019M07	2019M08	2019M09	2019M10	2019M11	2019M12	2020M01	2020M02	2020M03	
Seasonally adjusted figures in percent of the labour force	Viborg	3.1	3.1	3.2	3.1	3.1	3.1	3.1	3.1	3.1	3.1	3.0	3.0	3.0	3.0	3.1	3.1	3.1	3.1	3.1	3.1	3.1	3.1	3.1	3.1	3.1	3.0	3.4
Seasonally adjusted figures in percent of the labour force	Region Nordjylland	4.5	4.5	4.6	4.6	4.5	4.5	4.4	4.4	4.3	4.3	4.2	4.2	4.1	4.1	4.1	4.1	4.1	4.1	4.2	4.2	4.2	4.2	4.2	4.2	4.2	4.1	4.8
Seasonally adjusted figures in percent of the labour force	Province Nordjylland	4.5	4.5	4.6	4.6	4.5	4.5	4.4	4.4	4.3	4.3	4.2	4.2	4.1	4.1	4.1	4.1	4.1	4.1	4.2	4.2	4.2	4.2	4.2	4.2	4.2	4.1	4.8
Seasonally adjusted figures in percent of the labour force	Brønderslev	4.1	4.0	4.2	4.2	4.2	4.1	4.0	4.0	3.9	3.9	4.0	3.8	3.6	3.7	3.6	3.6	3.6	3.6	3.7	3.7	3.7	3.8	3.7	3.7	3.7	3.7	4.4
Seasonally adjusted figures in percent of the labour force	Frederikshavn	4.8	4.7	4.9	4.8	4.7	4.5	4.5	4.6	4.6	4.5	4.3	4.2	4.0	4.3	4.2	4.1	4.1	4.1	4.1	4.1	4.1	4.1	4.0	4.1	4.0	3.9	4.6
Seasonally adjusted figures in percent of the labour force	Hjørring	4.5	4.5	4.8	4.6	4.5	4.3	4.2	4.3	4.2	4.0	3.9	3.8	3.8	3.8	3.8	3.8	3.8	4.0	4.1	4.0	3.9	4.0	4.0	4.0	4.0	3.9	4.6
Seasonally adjusted figures in percent of the labour force	Jammerbugt	3.8	3.7	3.7	3.5	3.3	3.5	3.6	3.5	3.4	3.4	3.3	3.3	3.2	3.2	3.0	2.9	3.1	3.2	3.2	3.3	3.3	3.4	3.4	3.5	3.5	3.2	3.9
Seasonally adjusted figures in percent of the labour force	Læsø	5.6	5.8	6.0	5.9	6.2	5.8	5.7	6.3	6.7	6.6	6.5	6.2	5.9	6.0	5.7	4.5	5.0	5.6	5.5	6.3	5.5	5.2	5.4	5.6	5.0	5.2	7.2
Seasonally adjusted figures in percent of the labour force	Mariagerfjord	4.0	4.0	4.1	4.1	4.0	3.9	4.0	3.9	4.0	3.9	3.8	3.7	3.7	3.8	3.8	3.8	3.9	3.9	3.7	3.6	3.6	3.6	3.7	3.7	3.7	3.6	4.1
Seasonally adjusted figures in percent of the labour force	Morsø	3.2	3.2	3.5	3.4	3.5	3.5	3.5	3.3	3.2	3.4	3.3	3.2	3.0	3.0	3.0	3.0	2.9	3.0	3.0	3.0	3.0	2.9	3.0	3.0	3.0	2.9	3.7
Seasonally adjusted figures in percent of the labour force	Rebild	3.4	3.3	3.3	3.3	3.2	3.2	3.0	3.1	3.1	3.0	2.9	2.9	3.0	3.0	3.0	2.9	3.0	3.0	3.0	3.1	3.0	3.0	3.2	3.2	3.3	3.3	3.8
Seasonally adjusted figures in percent of the labour force	Thisted	3.2	3.1	3.2	3.3	3.3	3.3	3.2	3.1	3.1	3.1	3.1	3.1	3.1	3.2	3.2	3.1	3.1	3.1	3.2	3.2	3.3	3.3	3.3	3.3	3.2	3.1	3.8
Seasonally adjusted figures in percent of the labour force	Vesthimmerlands	4.3	4.0	4.3	4.2	4.1	4.1	3.9	4.0	4.0	4.1	3.9	3.7	3.8	3.8	3.8	3.8	3.9	4.0	3.9	4.0	3.9	3.9	3.9	3.8	3.8	3.7	4.5
Seasonally adjusted figures in percent of the labour force	Aalborg	5.3	5.3	5.4	5.4	5.4	5.4	5.3	5.3	5.2	5.1	5.1	5.0	4.9	4.9	4.9	4.9	4.9	5.0	5.1	5.1	5.0	5.0	5.0	5.0	5.0	5.1	5.7
Seasonally adjusted figures in percent of the labour force	Unknown municipality	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Seasonally adjusted figures in percent of the labour force	Abroad	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Seasonally adjusted	All Denmark	111831.8	110658.9	111911.0	110771.6	109423.9	107821.1	106699.8	106494.0	105991.7	105630.3	104696.2	104097.9	103568.8	103393.4	103745.0	103179.9	103315.4	105032.0	105450.3	104936.0	104495.7	104150.4	104421.8	104184.0	104111.5	103612.4	117046.4
Seasonally adjusted	Region Hovedstaden	38282.5	37870.0	37912.6	37750.9	37304.3	36565.3	35953.6	35916.7	36147.7	36253.9	35809.3	35716.7	35721.8	35644.1	35987.7	35596.7	35569.5	36169.4	36012.2	35790.5	35674.0	35493.6	35563.5	35480.1	35674.2	35733.5	40034.5
Seasonally adjusted	Province Byen København	19539.1	19306.9	19286.4	19231.3	19058.1	18786.0	18533.8	18500.2	18598.0	18769.1	18497.8	18538.0	18633.1	18580.0	18890.1	18821.6	18811.3	19101.3	19255.4	19052.6	18973.5	18903.4	18960.4	18846.9	18935.9	18995.2	21474.1
Seasonally adjusted	Copenhagen	16291.9	16133.0	16061.2	16016.5	15893.8	15664.6	15474.6	15466.7	15505.4	15696.1	15461.6	15501.2	15604.7	15600.5	15884.7	15869.0	15884.6	16085.7	16208.7	16054.7	16028.4	15967.4	16036.1	15938.9	16014.3	16061.8	18265.8
Seasonally adjusted	Frederiksberg	2300.8	2246.5	2313.8	2332.9	2266.1	2233.5	2165.2	2160.1	2197.8	2188.6	2165.0	2165.7	2167.1	2126.8	2137.0	2105.9	2074.5	2157.8	2209.4	2160.9	2127.1	2110.9	2090.1	2076.4	2085.1	2100.1	2288.7
Seasonally adjusted	Dragør	187.8	181.0	183.9	185.5	181.0	175.2	172.2	171.7	173.9	165.8	166.9	169.4	174.5	171.4	176.5	170.3	183.1	184.4	180.0	178.0	166.3	172.7	170.1	171.6	162.9	168.9	195.8
Seasonally adjusted	Tårnby	758.6	746.5	727.4	696.4	717.2	712.7	721.8	701.8	720.9	718.7	704.2	701.7	686.9	681.2	691.8	676.4	669.2	673.4	657.2	659.0	651.7	652.4	664.0	660.0	673.6	664.3	723.9
Seasonally adjusted	Province Københavns omegn	10958.9	10821.2	10866.3	10847.8	10707.6	10438.4	10313.1	10336.4	10350.9	10321.6	10197.8	10139.6	10147.8	10165.4	10185.2	10008.6	10008.6	10219.5	10033.2	9979.2	9986.4	9891.9	9948.1	9885.6	9925.2	9935.2	10985.7
Seasonally adjusted	Albertslund	723.4	723.4	746.4	724.8	716.7	682.2	681.4	662.6	679.5	682.2	670.7	679.9	696.4	682.3	663.5	656.5	656.8	688.4	657.0	648.8	657.9	644.3	638.8	612.5	620.4	618.6	703.3
Seasonally adjusted	Ballerup	841.8	828.8	827.3	820.6	822.7	802.8	775.1	771.4	779.0	791.6	782.0	769.9	769.7	771.3	780.3	785.4	775.3	795.1	771.0	788.1	789.4	766.9	784.8	781.9	789.7	779.4	871.5
Seasonally adjusted	Brøndby	959.7	935.3	949.9	975.0	972.9	954.9	957.5	953.0	949.8	958.9	948.3	941.0	943.3	961.2	967.4	923.9	913.8	940.3	917.7	933.4	933.4	924.1	949.6	966.4	966.3	978.1	1068.1
Seasonally adjusted	Gentofte	1106.5	1103.4	1107.9	1110.1	1085.2	1075.2	1044.8	1058.3	1068.1	1057.7	1057.3	1049.5	1063.1	1056.4	1073.0	1061.9	1062.3	1076.2	1062.6	1057.3	1047.9	1049.4	1044.2	1031.1	1017.6	1004.2	1114.1
Seasonally adjusted	Gladsaxe	1340.6	1324.6	1306.8	1315.8	1295.2	1264.1	1244.1	1225.7	1260.2	1230.4	1227.2	1200.5	1192.9	1207.2	1194.4	1144.2	1161.6	1167.5	1134.5	1128.4	1120.4	1115.5	1104.4	1128.0	1126.0	1117.1	1192.6
Seasonally adjusted	Glostrup	504.4	500.3	507.7	501.8	500.4	484.0	527.9	512.4	487.0	470.5	469.6	459.8	451.9	450.2	450.4	440.9	450.2	453.1	453.2	453.3	462.9	465.8	446.2	434.3	416.0	433.8	485.9
Seasonally adjusted	Herlev	528.8	502.6	494.7	503.4	470.5	463.4	444.4	460.7	457.2	449.2	454.8	453.8	445.0	443.3	444.9	435.3	433.6	430.1	412.4	394.8	392.3	382.2	383.1	375.3	393.7	407.9	448.0
Seasonally adjusted	Hvidovre	961.5	964.7	971.0	966.6	960.0	938.5	931.1	920.3	907.1	916.1	895.0	902.5	887.5	887.4	897.9	906.9	911.0	932.1	950.8	922.6	932.3	914.2	925.8	918.0	931.4	936.6	1059.1
Seasonally adjusted	Høje-Taastrup	1213.8	1188.2	1195.8	1193.3	1178.0	1142.0	1145.3	1175.6	1141.6	1136.2	1116.1	1109.4	1103.7	1118.7	1121.7	1115.6	1110.1	1128.7	1112.2	1119.0	1120.2	1129.4	1150.3	1134.7	1133.2	1137.7	1262.9
Seasonally adjusted	Ishøj	760.3	730.8	755.9	754.9	740.7	719.6	713.7	715.3	720.4	710.8	695.1	682.4	671.7	671.7	679.2	656.6	649.1	656.4	641.2	642.0	628.3	625.5	631.2	633.1	639.1	625.5	710.9
Seasonally adjusted	Lyngby-Taarbæk	775.0	783.2	762.9	756.3	753.5	720.8	712.1	698.2	723.4	739.7	743.4	727.2	752.9	751.9	749.4	738.9	731.4	741.2	766.3	749.0	742.3	740.7	739.0	742.1	738.9	740.8	782.1
Seasonally adjusted	Rødovre	964.7	963.6	954.3	935.6	923.5	916.1	876.3	903.1	897.0	902.5	857.6	890.3	890.9	890.9	890.3	891.2	892.7	932.3	892.8	879.5	890.9	866.4	879.3	862.0	884.0	870.1	977.6
Seasonally adjusted	Vallensbæk	278.4	272.6	285.7	289.6	288.5	274.9	259.6	279.9	280.6	275.9	280.6	273.5	278.9	272.9	272.8	251.5	260.5	278.1	261.5	263.0	268.2	267.5	271.4	266.1	269.0	285.4	309.6
Seasonally adjusted	Province Nordsjælland	7081.2	7035.7	7038.4	6938.7	6818.2	6649.6	6449.4	6390.5	6430.1	6406.2	6372.6	6300.5	6220.2	6190.5	6206.4	6152.5	6143.4	6235.3	6139.3	6133.6	6077.4	6061.5	6003.2	6102.6	6167.6	6163.6	6831.4
Seasonally adjusted	Allerød	288.7	291.1	276.3	271.7	271.2	263.5	265.4	254.8	247.6	246.8	262.4	256.4	240.7	255.9	259.2	255.1	256.2	259.6	260.5	261.7	268.3	278.5	277.4	281.5	293.7	288.2	318.9
Seasonally adjusted	Egedal	619.2	612.4	613.3	612.9	604.9	587.3	576.3	556.8	584.2	591.8	591.8	595.0	582.8	591.2	598.8	595.8	591.5	597.5	600.5	587.5	579.5	577.6	560.5	580.4	593.9	590.2	614.1
Seasonally adjusted	Fredensborg	610.5	598.8	588.2	588.9	585.7	585.1	574.3	560.7	570.2	576.6	577.0	585.2	561.3	555.3	564.8	535.5	544.0	549.5	545.5	563.3	525.2	522.7	486.4	509.3	533.0	518.7	608.2
Seasonally adjusted	Frederikssund	745.3	766.2	752.4	739.2	744.5	706.0	686.6	691.7	689.6	697.4	666.8	642.9	612.8	597.4	599.1	592.9	586.3	614.2	600.0	604.5	594.0	606.9	611.7	626.9	636.4	626.0	675.7
Seasonally adjusted	Furesø	536.1	529.5	541.3	527.2	514.4	510.2	498.4	498.9	495.2	496.9	496.3	486.5	494.6	490.0	486.2	490.2	493.8	491.5	480.3	482.4	485.0	484.8	490.0	484.0	512.4	535.1	579.3
Seasonally adjusted	Gribskov	583.3	576.1	590.6	576.4	550.1	523.5	498.5	485.2	489.0	490.8	480.5	464.1	482.8	484.0	501.8	502.0	494.0	509.8	493.6	505.7	505.2	499.7	513.3	523.7	492.8	486.9	589.6
Seasonally adjusted	Halsnæs	570.0	573.2	582.4	558.8	553.8	543.8	521.6	516.6	511.7	507.2	510.0	502.6	486.7	476.7	469.7	476.8	458.0	452.2	454.9	451.4	452.0	447.7	452.9	461.0	462.1	458.7	485.2
Seasonally adjusted	Helsingør	1235.8	1216.7	1234.1	1224.5	1189.6	1160.2	1127.7	1121.4	1117.5	1094.6	1089.6	1085.5	1077.7	1072.3	1077.7	1095.0	1103.6	1126.3	1106.8	1088.9	1082.5	1069.3	1051.5	1070.7	1071.9	1071.1	1195.8
Seasonally adjusted	Hillerød	815.3	808.0	803.9	787.4	758.2	741.5	699.8	705.5	723.3	721.6	708.9	697.0	697.7	700.6	673.7	645.3	668.5	684.5	653.3	645.2	634.6	630.6	615.6	628.0	627.2	634.1	699.0
Seasonally adjusted	Hørsholm	312.4	319.3	321.5	324.3	326.8	320.5	336.1	322.3	319.8	295.7	316.0	320.7	325.2	299.5	291.9	282.5	272.7	277.7	269.9	274.8	272.5	266.9	271.1	267.8	281.6	296.0	322.6
Seasonally adjusted	Rudersdal	764.7	744.4	734.3	727.5	719.1	708.1	664.8	676.6	682.1	686.9	673.4	664.6	658.0	667.4	683.6	681.3	674.7	672.5	674.0	668.2	678.7	676.8	672.7	669.4	662.6	658.4	743.0
Seasonally adjusted	Province Bornholm	703.3	706.2	721.6	733.1	720.4	691.3	657.2	689.6	768.7	757.0	741.1	738.6	720.6	708.2	706.0	614.0	606.3	613.4	584.3	625.1	636.7	636.8	651.8	645.0	645.5	639.6	743.2
Seasonally adjusted	Bornholm	703.3	706.2	721.6	733.1	720.4	691.3	657.2	689.6	768.7	757.0	741.1	738.6	720.6	708.2	706.0	614.0	606.3	613.4	584.3	625.1	636.7	636.8	651.8	645.0	645.5	639.6	743.2
Seasonally adjusted	Region Sjælland	15605.9	15425.4	15718.1	15346.4	15149.4	14811.6	14511.9	14484.7	14349.8	14306.0	14283.0	14125.6	13982.6	13887.7	13787.9	13794.3	13684.9	13904.9	13815.1	13771.2	13730.1	13684.5	13592.0	13585.7	13512.4	13424.7	14821.9
Seasonally adjusted	Province Østsjælland	3929.0	3857.4	3865.2	3828.5	3768.2	3695.9	3603.8	3645.0	3641.2	3633.6	3606.0	3592.6	3548.3	3534.1	3549.4	3578.4	3542.9	3600.5	3573.2	3538.0	3586.2	3607.7	3636.4	3583.5	3626.1	3619.7	3941.0
Seasonally adjusted	Greve	761.0	723.3	725.6	713.6	685.9	656.4	661.4	661.3	666.0	681.2	683.9	685.1	660.1	688.8	698.1	703.7	717.9	747.7	714.7	689.8	715.5	710.5	724.4	712.5	719.9	705.6	782.7
Seasonally adjusted	Køge	1057.4	1053.4	1053.8	1041.6	1028.8	1009.7	966.2	1000.1	997.7	994.2	979.6	987.5	981.3	964.2	954.8	944.7	938.3	953.5	942.6	939.3	952.1	976.3	977.8	968.7	963.4	948.7	1023.7
Seasonally adjusted	Lejre	382.5	366.6	358.0	357.1	349.1	347.1	350.5	356.9	356.6	344.7	350.2	341.8	329.5	322.2	329.0	324.9	332.1	348.3	355.2	347.2	351.2	350.6	346.7	339.8	359.4	365.2	395.0
Seasonally adjusted	Roskilde	1440.3	1428.4	1439.6	1423.7	1416.8	1401.6	1359.0	1363.5	1367.1	1351.6	1341.3	1340.0	1334.9	1311.2	1317.8	1343.5	1306.0	1300.0	1305.4	1299.7	1289.3	1290.5	1296.8	1264.7	1278.6	1297.0	1423.6
Seasonally adjusted	Solrød	287.8	285.7	288.2	292.5	287.7	281.1	266.8	263.2	253.8	261.9	251.0	238.3	242.6	247.8	249.7	261.7	248.5	251.1	255.3	262.1	278.2	279.8	290.6	297.8	304.8	303.2	316.0
Seasonally adjusted	Province Vest- og Sydsjælland	11676.9	11568.1	11852.8	11517.9	11381.2	11115.7	10908.1	10839.7	10708.6	10672.4	10677.0	10533.0	10434.3	10353.5	10238.5	10215.9	10142.0	10304.4	10241.9	10233.2	10143.9	10076.8	9955.6	10002.1	9886.4	9804.9	10880.9
Seasonally adjusted	Faxe	689.7	689.2	708.8	705.0	709.6	712.1	694.8	677.0	677.9	666.6	668.5	662.9	659.2	646.0	625.2	623.0	613.8	599.4	598.6	611.2	603.1	617.9	597.7	610.3	614.4	607.7	675.4
Seasonally adjusted	Guldborgsund	1237.1	1195.3	1263.1	1231.5	1212.3	1175.6	1162.0	1159.2	1142.7	1143.4	1171.9	1157.5	1159.1	1132.5	1128.5	1111.6	1105.2	1132.8	1118.7	1126.3	1145.5	1131.5	1098.7	1112.4	1127.5	1124.3	1225.9
Seasonally adjusted	Holbæk	1256.0	1220.1	1212.5	1170.3	1161.8	1144.0	1116.8	1103.9	1049.6	1062.1	1075.2	1056.0	1017.4	1040.0	1040.1	1054.1	1045.4	1039.7	1025.2	1018.5	1023.5	1003.2	986.1	975.6	968.9	957.3	1087.6
Seasonally adjusted	Kalundborg	940.3	924.4	934.0	887.6	881.7	839.6	835.2	822.7	820.6	819.8	832.0	809.0	795.4	773.8	726.4	753.4	763.4	778.5	767.4	771.9	760.3	752.8	748.0	753.5	756.0	754.7	805.7
Seasonally adjusted	Lolland	890.1	892.6	952.0	913.7	897.0	857.4	855.9	837.7	799.7	780.6	801.2	765.6	753.3	774.2	775.7	763.2	751.8	763.3	791.6	763.5	767.6	765.7	755.4	751.8	758.3	723.9	830.3
Seasonally adjusted	Næstved	1844.0	1809.0	1824.4	1755.8	1721.6	1673.2	1641.2	1615.0	1614.6	1624.5	1567.7	1556.0	1544.9	1513.1	1484.2	1433.4	1443.3	1474.0	1462.2	1491.9	1473.1	1479.1	1489.3	1511.0	1477.6	1491.1	1643.7
Seasonally adjusted	Odsherred	651.0	653.3	697.8	680.6	668.4	633.2	608.8	611.1	612.9	614.5	597.3	592.0	584.9	583.6	578.8	579.2	565.6	589.2	590.6	572.1	529.2	521.6	529.2	517.4	515.6	514.4	542.8
Seasonally adjusted	Ringsted	632.5	624.5	649.2	630.3	629.1	621.9	628.6	614.1	609.9	609.0	605.3	599.0	589.5	595.7	589.2	574.6	582.4	583.6	557.8	586.8	566.2	545.8	544.0	553.3	539.7	536.3	614.5
Seasonally adjusted	Slagelse	1644.9	1654.4	1665.9	1634.6	1593.5	1570.1	1530.4	1551.9	1550.1	1525.1	1544.3	1544.1	1527.5	1503.2	1512.0	1523.2	1481.7	1530.6	1565.9	1544.8	1522.0	1526.8	1498.4	1510.0	1486.6	1481.0	1647.9
Seasonally adjusted	Sorø	549.2	544.8	552.7	541.7	547.3	539.4	504.1	529.9	514.5	504.5	495.4	488.0	492.1	493.0	509.2	516.4	514.8	513.4	493.7	492.5	514.1	498.8	488.2	479.2	474.5	478.7	570.5
Seasonally adjusted	Stevns	414.6	425.1	430.5	414.7	399.9	393.1	390.0	389.5	391.5	395.0	397.2	382.6	383.3	380.2	375.6	381.6	386.1	381.9	378.5	361.1	357.1	351.2	339.5	370.9	356.6	345.7	380.7
Seasonally adjusted	Vordingborg	927.6	935.5	961.9	952.1	958.9	956.1	940.2	927.6	924.6	927.4	920.9	920.3	927.9	918.4	893.6	902.2	888.6	918.0	891.7	892.6	882.2	882.5	881.0	856.7	810.6	790.0	855.9
Seasonally adjusted	Region Syddanmark	22377.2	22136.2	22313.3	22174.5	21868.6	21565.0	21383.0	21266.5	21007.1	20886.0	20700.8	20546.3	20391.0	20366.5	20456.6	20389.6	20445.1	20899.3	21099.2	20929.8	20987.1	20934.3	21058.8	20936.6	20886.4	20735.6	23746.0
Seasonally adjusted	Province Fyn	10403.9	10251.3	10358.5	10242.6	10049.7	9974.0	9891.5	9767.5	9602.0	9557.6	9445.9	9393.1	9329.0	9330.3	9379.9	9329.7	9336.1	9587.1	9670.0	9608.3	9616.3	9538.1	9635.2	9560.2	9531.3	9506.6	10910.8
Seasonally adjusted	Assens	756.3	741.3	744.1	725.5	674.7	690.3	666.4	671.1	663.4	674.2	683.3	670.5	658.3	654.3	652.3	631.3	655.7	662.4	691.8	689.4	697.1	691.9	685.1	705.8	690.3	684.8	764.2
Seasonally adjusted	Faaborg-Midtfyn	931.2	913.4	951.3	911.1	883.7	897.8	909.8	913.3	896.2	891.0	866.7	853.6	839.9	839.2	848.3	848.2	842.6	847.6	839.4	846.9	845.5	829.9	860.8	853.6	848.0	857.3	999.1
Seasonally adjusted	Kerteminde	476.1	456.5	453.9	457.1	450.1	454.1	457.6	456.7	422.7	422.0	410.8	417.8	398.8	416.9	410.0	409.8	404.0	401.9	388.0	400.6	394.3	393.4	406.7	407.4	412.0	401.0	455.7
Seasonally adjusted	Langeland	254.9	246.3	247.2	248.4	241.8	243.3	243.5	242.6	253.3	237.4	229.2	215.1	210.6	214.7	216.2	208.3	202.3	215.0	222.5	213.8	213.1	217.8	221.7	225.7	223.3	213.8	263.7
Seasonally adjusted	Middelfart	516.1	521.4	565.6	549.0	547.7	531.1	524.5	538.7	521.6	541.4	526.7	515.2	500.6	524.4	517.9	518.1	511.6	516.9	560.5	533.7	525.0	506.4	506.7	489.8	482.2	462.9	576.3
Seasonally adjusted	Nordfyns	610.5	597.9	602.4	601.0	602.1	598.1	614.0	589.4	584.7	568.6	564.3	553.6	550.3	557.1	570.9	562.6	552.9	579.0	589.4	588.8	572.3	573.7	568.6	570.4	581.8	574.5	668.9
Seasonally adjusted	Nyborg	559.6	538.1	548.9	547.7	541.6	544.4	549.1	523.0	515.4	530.1	515.2	511.5	517.4	513.8	515.3	511.0	514.8	510.3	498.0	523.6	558.2	549.0	551.1	554.6	548.5	552.4	674.6
Seasonally adjusted	Odense	5046.7	4985.0	4968.1	4951.0	4850.9	4786.1	4712.5	4651.9	4577.2	4544.4	4524.0	4530.3	4540.1	4502.8	4525.6	4506.3	4517.1	4667.9	4722.1	4638.4	4661.6	4643.0	4654.6	4561.6	4564.2	4595.5	5171.2
Seasonally adjusted	Svendborg	1169.9	1158.3	1183.3	1158.5	1165.6	1145.0	1135.2	1102.2	1086.0	1061.6	1033.9	1028.1	1019.5	1017.8	1033.2	1050.1	1050.9	1088.7	1066.8	1073.3	1058.8	1041.6	1078.2	1101.8	1097.2	1073.9	1232.0
Seasonally adjusted	Ærø	82.5	93.1	93.7	93.3	91.5	83.8	79.0	78.4	81.5	87.0	91.8	97.3	93.5	89.3	90.2	84.1	84.1	97.3	91.5	99.9	90.4	91.5	101.8	89.4	83.7	90.5	105.1
Seasonally adjusted	Province Sydjylland	11973.2	11884.8	11954.7	11931.9	11818.9	11591.0	11491.5	11499.1	11405.1	11328.3	11255.0	11153.2	11062.0	11036.3	11076.7	11059.9	11109.0	11312.1	11429.2	11321.6	11370.8	11396.2	11423.6	11376.4	11355.1	11229.0	12835.2
Seasonally adjusted	Billund	334.4	342.2	355.7	362.4	367.0	367.7	354.1	342.9	329.4	325.4	309.5	298.8	300.4	301.7	302.3	305.4	299.2	301.7	308.5	310.9	325.8	338.4	346.5	346.8	328.1	336.2	370.8
Seasonally adjusted	Esbjerg	2104.9	2140.3	2163.7	2163.5	2143.1	2099.9	2041.2	2017.7	1988.0	1947.0	1956.4	1919.9	1883.5	1876.1	1863.1	1856.2	1845.2	1867.2	1893.8	1838.9	1841.1	1834.1	1820.2	1825.2	1842.3	1804.2	2208.5
Seasonally adjusted	Fanø	69.4	71.1	73.1	71.1	68.0	61.4	58.3	57.2	54.0	55.9	58.0	58.9	59.2	59.0	51.2	53.4	56.1	57.5	59.4	62.9	62.4	59.9	59.6	56.5	57.8	55.6	64.4
Seasonally adjusted	Fredericia	1066.4	1066.2	1061.3	1055.5	1045.7	1005.5	944.4	978.9	973.9	971.1	997.0	997.4	979.2	991.1	1016.7	1009.2	1013.6	1036.5	1025.6	1019.9	1013.5	1029.6	1009.1	1007.5	1009.0	973.5	1127.6
Seasonally adjusted	Haderslev	941.0	919.3	931.6	928.1	920.0	914.7	906.1	894.7	903.3	878.7	878.9	859.0	864.7	868.6	867.7	871.5	878.3	878.6	915.8	896.4	886.4	912.3	921.6	930.3	902.7	905.4	1010.3
Seasonally adjusted	Kolding	1582.6	1549.2	1544.7	1522.4	1512.9	1506.9	1514.9	1524.5	1532.3	1547.6	1531.7	1499.7	1524.3	1538.8	1559.0	1561.9	1558.1	1575.5	1565.5	1578.8	1581.9	1577.2	1590.5	1604.1	1610.5	1568.9	1722.7
Seasonally adjusted	Sønderborg	1199.6	1175.6	1184.9	1176.0	1156.7	1127.9	1165.2	1186.5	1180.3	1175.0	1161.3	1178.2	1160.8	1155.5	1151.9	1161.3	1180.9	1208.9	1211.6	1183.7	1190.7	1181.9	1198.1	1186.5	1190.8	1200.8	1361.7
Seasonally adjusted	Tønder	568.8	564.7	568.5	550.8	521.1	532.5	563.9	574.7	548.3	552.6	550.0	557.1	542.6	529.5	527.6	520.6	547.7	555.9	561.6	572.7	583.7	578.8	583.2	575.7	570.9	563.6	621.1
Seasonally adjusted	Varde	654.7	664.8	690.6	698.4	696.2	673.1	653.3	652.7	653.9	648.5	632.2	630.3	623.5	616.7	605.5	605.7	593.8	605.9	642.5	618.7	619.7	622.1	622.5	603.2	604.0	600.6	745.4
Seasonally adjusted	Vejen	584.1	571.7	572.6	579.5	573.8	518.9	559.5	551.7	552.2	555.2	578.1	556.5	542.6	534.0	515.6	528.5	535.9	557.2	582.7	575.2	571.0	562.8	553.8	559.1	560.0	543.4	595.0
Seasonally adjusted	Vejle	1840.9	1812.6	1802.9	1809.7	1810.2	1807.1	1769.4	1782.2	1776.7	1766.3	1714.6	1704.7	1700.2	1687.3	1728.1	1709.8	1707.4	1745.3	1753.0	1734.9	1742.8	1761.8	1771.2	1764.5	1788.0	1783.3	2044.1
Seasonally adjusted	Aabenraa	1026.4	1007.0	1005.0	1014.4	1004.2	975.4	961.2	935.3	912.8	904.9	887.3	892.6	881.1	878.0	888.0	876.4	893.0	921.9	909.1	928.5	951.7	937.1	947.3	917.0	891.1	893.5	963.4
Seasonally adjusted	Region Midtjylland	23015.8	22779.5	23115.2	22800.0	22586.8	22501.0	22572.6	22562.2	22421.5	22214.0	22155.0	22184.5	22090.2	22038.7	22103.5	22066.4	22232.9	22470.6	22748.6	22717.9	22470.5	22420.5	22527.8	22464.2	22358.6	22130.2	24963.1
Seasonally adjusted	Province Østjylland	16488.3	16309.4	16560.6	16389.8	16252.5	16166.5	16284.8	16302.6	16161.7	16004.5	16062.7	16071.0	16060.6	16008.5	16101.1	16006.3	16209.1	16367.7	16617.8	16634.3	16374.5	16349.4	16379.4	16324.8	16262.9	16258.4	18377.2
Seasonally adjusted	Favrskov	608.0	580.7	621.7	603.4	591.7	578.6	590.4	583.0	606.3	594.8	589.9	584.4	581.0	587.6	590.9	578.1	589.6	600.4	590.6	588.3	576.1	580.4	584.7	585.8	586.1	586.9	703.6
Seasonally adjusted	Hedensted	544.4	551.5	586.8	546.8	537.0	548.9	558.3	556.4	564.2	562.2	570.1	577.0	572.1	565.3	561.1	569.0	572.4	576.4	593.3	571.6	562.8	567.6	577.7	582.4	583.4	591.4	696.3
Seasonally adjusted	Horsens	1533.1	1499.5	1522.8	1533.0	1486.1	1480.1	1454.3	1462.4	1427.2	1439.1	1425.9	1431.9	1442.7	1449.2	1436.7	1445.5	1460.9	1498.3	1503.0	1508.7	1541.6	1565.3	1606.9	1604.5	1606.3	1595.0	1759.1
Seasonally adjusted	Norddjurs	792.7	764.6	791.5	786.2	787.2	755.7	779.6	769.5	783.3	785.3	781.2	777.7	783.7	766.1	759.7	757.6	745.5	760.6	770.2	766.6	721.8	699.7	685.1	664.0	654.7	638.7	706.7
