sex	age	region	2018M01	2018M02	2018M03	2018M04	2018M05	2018M06	2018M07	2018M08	2018M09	2018M10	2018M11	2018M12	2019M01	2019M02	2019M03	2019M04	2019M05	2019M06	2019M07	2019M08	2019M09	2019M10	2019M11	2019M12	2020M01	2020M02	
Total	16-24 years	Unknown municipality	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Total	16-24 years	Abroad	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Total	25-29 years	Region Hovedstaden	6.1	6.3	6.0	5.6	5.4	5.6	6.4	6.3	5.9	5.9	5.7	5.6	5.9	6.2	6.0	5.5	5.3	5.7	6.6	6.5	5.9	5.9	5.7	5.6	6.0	6.2
Total	25-29 years	Province Byen København	5.8	6.0	5.7	5.3	5.1	5.4	6.6	6.5	5.9	5.9	5.6	5.5	5.8	6.1	5.9	5.5	5.2	5.8	7.1	6.8	6.2	6.1	5.9	5.6	6.0	6.3
Total	25-29 years	Copenhagen	5.9	6.1	5.7	5.3	5.1	5.5	6.6	6.5	5.9	6.0	5.6	5.5	5.9	6.2	6.0	5.6	5.3	5.9	7.2	6.9	6.2	6.2	5.9	5.7	6.1	6.4
Total	25-29 years	Frederiksberg	4.6	5.1	4.8	4.8	4.4	4.7	5.9	6.1	5.5	5.5	5.2	4.9	5.0	5.2	4.9	4.7	4.3	5.3	6.7	6.5	5.6	5.6	5.4	5.1	5.5	5.8
Total	25-29 years	Dragør	7.2	7.3	7.2	7.4	8.7	8.4	8.5	6.3	6.7	7.3	6.8	8.6	8.6	8.2	7.6	6.5	6.3	8.2	8.5	7.5	5.9	7.0	6.9	6.6	6.2	6.6
Total	25-29 years	Tårnby	7.2	7.1	6.6	6.4	6.5	6.5	7.7	7.2	6.2	6.4	6.3	6.7	6.6	6.5	6.4	5.3	5.2	5.8	5.8	5.8	5.8	5.4	5.2	5.3	6.1	6.0
Total	25-29 years	Province Københavns omegn	6.6	6.7	6.6	6.2	6.0	5.9	6.2	6.2	6.1	6.1	6.0	5.9	6.2	6.4	6.2	5.7	5.5	5.7	5.8	6.0	5.8	5.9	5.7	5.7	5.9	6.2
Total	25-29 years	Albertslund	7.4	7.8	8.6	7.8	8.2	7.9	7.8	8.0	8.3	7.7	7.4	8.1	8.2	8.2	6.5	6.7	6.8	7.0	6.4	6.8	6.1	6.1	6.3	6.6	7.2	7.5
Total	25-29 years	Ballerup	6.3	6.4	6.4	5.3	5.4	5.4	5.4	5.5	5.4	6.0	6.3	6.1	6.3	6.4	6.5	5.9	5.9	6.1	6.4	7.2	6.7	7.1	6.7	6.4	6.5	6.9
Total	25-29 years	Brøndby	7.9	7.4	7.5	7.6	7.0	7.2	7.5	7.4	7.3	7.6	7.4	7.4	7.4	7.2	7.3	7.3	6.8	6.9	6.8	7.2	6.5	6.8	7.2	7.1	7.3	8.0
Total	25-29 years	Gentofte	6.5	6.4	6.2	5.7	5.6	5.5	6.0	5.9	5.3	5.2	5.5	5.4	5.8	5.8	5.7	5.0	4.6	4.9	5.9	5.8	5.6	5.4	5.1	4.9	4.9	5.3
Total	25-29 years	Gladsaxe	6.4	6.7	6.7	6.2	5.8	5.6	5.8	5.6	5.8	5.8	5.3	4.9	5.0	5.2	5.0	4.4	4.4	4.5	4.6	4.6	4.8	4.5	4.3	4.4	4.4	4.6
Total	25-29 years	Glostrup	7.2	6.5	6.4	5.5	5.6	5.7	6.4	6.6	5.8	5.5	5.4	5.9	5.8	6.3	6.3	5.9	6.6	6.6	6.2	5.9	5.3	5.3	5.4	5.7	4.8	5.6
Total	25-29 years	Herlev	6.9	5.8	5.3	4.6	4.5	5.4	4.9	5.5	5.7	5.2	5.4	5.4	4.7	4.8	5.1	4.2	3.9	3.9	4.1	4.1	3.7	4.2	3.9	4.0	4.5	4.4
Total	25-29 years	Hvidovre	6.4	6.8	6.8	6.4	6.4	6.5	7.0	6.2	6.0	6.0	5.9	6.4	6.5	6.6	6.1	5.7	5.4	5.8	6.1	6.0	5.6	5.4	5.5	5.6	5.9	6.1
Total	25-29 years	Høje-Taastrup	5.9	6.3	6.3	6.2	6.2	6.0	6.0	6.1	6.5	6.2	5.9	6.0	6.6	7.0	7.0	6.4	6.0	5.6	5.6	5.8	6.2	6.5	6.2	6.5	7.0	7.2
Total	25-29 years	Ishøj	8.6	9.2	9.2	9.0	8.3	8.0	7.8	8.6	8.3	8.1	8.0	7.7	7.7	8.1	7.9	7.1	6.4	6.6	6.6	7.5	8.0	7.6	7.6	7.6	7.8	7.5
Total	25-29 years	Lyngby-Taarbæk	5.9	6.3	6.0	5.4	4.5	4.1	4.9	5.1	5.3	5.8	5.4	4.7	5.2	5.9	5.6	5.3	4.6	4.8	5.5	5.8	5.4	5.3	4.9	5.0	5.2	5.7
Total	25-29 years	Rødovre	6.6	7.1	6.4	6.5	6.5	6.4	7.2	6.7	6.5	6.1	6.0	6.0	6.4	6.6	6.7	6.4	6.4	6.8	6.5	6.3	6.3	6.6	7.0	6.5	7.0	6.1
Total	25-29 years	Vallensbæk	4.6	4.4	4.9	4.2	3.4	3.2	3.4	5.3	4.9	5.4	5.6	5.5	6.2	6.6	7.0	5.0	6.3	6.7	6.2	7.2	7.1	7.2	7.1	6.8	7.5	7.7
Total	25-29 years	Province Nordsjælland	6.6	6.9	6.6	6.1	6.0	5.8	5.8	5.5	5.4	5.5	5.4	5.4	5.8	5.9	5.8	5.4	5.2	5.0	5.4	5.3	5.0	5.1	4.9	5.1	5.5	5.7
Total	25-29 years	Allerød	7.1	6.8	6.5	5.7	5.9	5.3	5.9	4.6	4.3	5.0	4.3	4.6	5.6	5.4	6.2	6.0	5.6	5.3	6.3	5.4	4.4	5.5	5.6	5.5	5.9	5.2
Total	25-29 years	Egedal	5.9	6.1	5.7	5.6	5.9	6.0	5.7	5.4	5.5	5.6	5.8	5.4	5.7	6.0	5.6	5.3	5.4	5.7	5.9	5.6	5.5	5.7	5.1	5.7	6.0	5.9
Total	25-29 years	Fredensborg	6.4	7.2	6.3	5.5	5.3	5.6	5.5	5.1	5.8	5.7	5.6	6.3	6.7	6.8	6.7	5.6	5.6	5.3	5.9	6.9	6.2	5.8	5.4	5.6	5.7	5.6
Total	25-29 years	Frederikssund	6.7	8.0	8.1	7.5	6.4	6.4	6.4	6.8	6.1	5.9	5.3	4.8	5.7	5.9	6.5	5.7	5.7	5.3	5.7	5.7	5.6	5.4	4.8	4.8	5.6	6.2
Total	25-29 years	Furesø	6.0	7.0	6.6	6.5	6.3	5.1	5.4	5.4	5.5	5.7	5.5	5.9	5.2	5.2	4.8	4.1	3.5	4.1	4.7	4.3	4.7	5.0	5.6	5.6	5.7	6.3
Total	25-29 years	Gribskov	6.3	5.8	5.4	5.0	4.3	4.7	4.1	4.1	3.7	4.0	4.5	5.0	6.3	5.9	6.4	6.1	5.3	4.8	4.8	5.4	4.6	4.3	4.7	4.9	5.2	6.5
Total	25-29 years	Halsnæs	7.9	8.3	7.8	7.2	6.9	6.1	6.0	5.5	5.2	6.0	6.1	6.1	6.7	6.5	6.5	5.6	5.6	5.7	5.1	5.3	4.7	5.3	5.1	5.5	5.7	5.9
Total	25-29 years	Helsingør	7.4	7.7	7.5	6.3	6.4	5.9	5.9	5.6	5.5	5.6	5.5	5.5	6.1	6.1	5.9	6.0	6.3	5.8	5.8	5.6	5.2	5.3	5.2	5.5	6.5	6.1
Total	25-29 years	Hillerød	5.1	5.3	5.2	4.9	5.1	5.0	5.1	4.9	4.9	4.3	4.1	4.2	4.8	5.4	5.1	4.7	4.2	4.1	4.6	3.7	3.6	3.2	2.9	3.6	3.8	4.3
Total	25-29 years	Hørsholm	6.8	7.5	7.1	6.5	7.2	6.7	8.6	7.9	7.3	7.3	7.1	7.2	6.6	6.5	6.0	5.6	5.3	4.9	6.3	6.0	4.4	4.8	4.4	4.4	5.3	5.4
Total	25-29 years	Rudersdal	7.6	7.1	6.7	7.1	6.9	6.8	6.5	6.0	6.0	6.1	6.1	6.2	5.3	5.3	5.0	4.9	4.2	4.2	4.9	6.0	5.8	6.4	5.7	5.9	5.6	5.6
Total	25-29 years	Province Bornholm	9.8	9.9	10.5	9.4	8.0	6.5	5.9	6.5	7.3	8.6	8.9	9.4	9.6	9.5	9.1	6.7	4.5	4.4	4.4	4.3	5.6	6.0	7.3	7.6	9.2	8.5
Total	25-29 years	Bornholm	9.8	9.9	10.5	9.4	8.0	6.5	5.9	6.5	7.3	8.6	8.9	9.4	9.6	9.5	9.1	6.7	4.5	4.4	4.4	4.3	5.6	6.0	7.3	7.6	9.2	8.5
Total	25-29 years	Region Sjælland	7.9	8.1	7.8	7.0	6.7	6.5	6.7	6.5	6.2	6.3	6.4	6.7	7.2	7.4	7.1	6.5	6.2	6.2	6.3	6.1	5.8	6.0	6.0	6.3	6.8	6.9
Total	25-29 years	Province Østsjælland	6.8	6.8	6.5	6.1	5.9	6.0	6.1	6.1	5.7	6.0	6.0	6.1	6.4	6.5	6.3	6.1	5.6	5.5	6.0	5.8	5.6	5.7	5.8	5.8	6.3	6.2
Total	25-29 years	Greve	5.5	5.6	4.9	5.0	4.3	4.2	4.8	4.5	4.1	4.3	4.9	5.0	5.2	5.8	5.4	4.8	4.4	5.0	5.4	4.9	5.0	5.5	5.3	5.1	5.5	5.5
Total	25-29 years	Køge	7.7	7.7	7.4	6.8	6.5	6.5	6.3	6.2	5.8	6.1	6.1	6.3	6.5	6.5	6.5	6.6	5.8	5.6	5.5	5.5	5.2	5.7	5.8	6.0	6.6	6.6
Total	25-29 years	Lejre	6.7	6.3	6.9	7.3	7.4	8.0	7.0	6.7	5.9	5.3	5.8	6.5	5.0	4.9	4.4	4.5	4.6	4.9	5.6	5.8	5.7	5.4	5.1	5.1	5.6	5.4
Total	25-29 years	Roskilde	6.9	6.9	6.7	6.0	6.1	6.3	7.0	7.1	6.9	7.1	6.9	6.8	7.4	7.6	7.2	6.9	6.4	6.3	7.2	6.8	6.2	6.1	6.1	6.1	6.7	6.6
Total	25-29 years	Solrød	5.8	6.0	5.8	5.8	5.5	4.3	3.7	4.0	3.6	4.1	3.7	4.2	4.8	4.7	5.2	5.3	4.1	3.6	4.0	4.1	4.8	5.0	5.7	6.2	5.7	4.7
Total	25-29 years	Province Vest- og Sydsjælland	8.4	8.7	8.4	7.4	7.1	6.8	6.9	6.6	6.4	6.5	6.6	7.0	7.6	7.8	7.4	6.7	6.4	6.5	6.4	6.3	5.9	6.1	6.2	6.6	7.0	7.2
Total	25-29 years	Faxe	7.5	6.8	6.6	5.4	5.7	5.8	5.7	5.5	5.3	5.6	5.9	6.9	7.1	7.4	6.2	5.5	6.3	5.8	5.6	5.4	5.6	6.1	5.3	6.4	6.6	6.5
Total	25-29 years	Guldborgsund	8.9	9.6	9.5	8.4	7.9	7.5	7.1	7.1	6.4	6.3	6.7	7.6	9.0	9.0	9.1	8.5	8.3	7.7	7.4	7.4	6.8	6.5	6.3	6.5	7.9	7.8
Total	25-29 years	Holbæk	7.5	7.3	6.7	6.4	6.2	5.8	6.0	5.5	5.2	5.3	5.2	5.4	6.2	6.3	5.9	5.2	5.3	5.3	5.4	5.4	5.2	5.1	5.4	5.5	5.6	6.0
Total	25-29 years	Kalundborg	9.0	9.2	8.9	7.6	7.5	6.7	6.6	6.0	6.3	6.7	6.7	6.9	6.5	7.2	6.5	5.7	5.8	5.7	5.6	5.3	4.7	5.3	5.9	6.6	6.9	7.2
Total	25-29 years	Lolland	10.9	10.3	9.7	9.4	8.8	8.0	7.6	8.3	8.3	7.8	8.2	8.5	8.6	9.2	8.8	8.0	7.5	6.9	6.8	7.3	6.6	7.7	8.1	8.0	8.2	7.8
Total	25-29 years	Næstved	8.5	9.1	8.4	7.4	7.0	6.9	7.8	6.9	6.6	6.7	6.7	6.9	7.4	7.5	6.8	6.1	5.9	6.2	6.4	6.2	5.4	5.4	5.6	6.0	6.8	7.4
Total	25-29 years	Odsherred	8.9	9.6	9.7	8.7	7.7	7.5	6.5	7.6	7.9	8.0	7.8	7.9	8.1	7.5	7.7	7.2	6.4	7.1	6.1	6.2	5.4	6.0	6.5	7.2	7.5	8.6
Total	25-29 years	Ringsted	7.0	7.7	7.8	7.1	6.3	5.8	7.3	6.5	5.7	5.7	6.0	6.4	6.9	7.4	7.1	5.8	6.4	6.3	6.2	7.1	6.6	6.2	6.2	6.2	6.0	6.2
Total	25-29 years	Slagelse	8.2	8.6	8.2	7.5	7.0	6.8	6.9	6.6	6.4	6.6	7.1	7.3	8.0	8.4	8.3	7.5	6.7	7.0	7.2	6.8	6.6	6.9	6.7	7.0	7.3	7.3
Total	25-29 years	Sorø	8.6	8.7	8.6	7.8	7.4	7.5	7.0	7.3	7.4	6.9	6.6	6.4	7.5	7.3	7.1	6.9	6.1	7.1	6.3	6.4	6.1	6.8	7.0	8.0	8.6	8.6
Total	25-29 years	Stevns	8.5	8.8	8.7	6.5	6.4	6.0	6.4	6.4	6.2	6.5	6.2	6.5	7.2	8.1	7.8	7.2	6.1	6.1	6.1	5.6	5.1	5.2	5.5	6.4	7.4	7.5
Total	25-29 years	Vordingborg	9.5	9.8	9.6	8.2	8.2	7.8	7.7	7.4	7.3	7.3	7.6	8.0	9.0	9.2	8.2	7.4	7.4	7.1	7.1	6.3	5.9	6.8	6.7	7.4	7.6	8.2
Total	25-29 years	Region Syddanmark	7.7	7.9	7.2	6.6	6.2	6.3	7.4	7.1	6.6	6.6	6.6	6.6	7.2	7.4	7.0	6.4	6.1	6.5	7.7	7.4	6.8	6.8	6.9	6.9	7.6	7.9
Total	25-29 years	Province Fyn	9.0	9.2	8.5	7.7	7.3	7.6	9.1	8.7	7.9	7.8	7.7	7.7	8.3	8.8	8.2	7.6	7.1	7.9	9.7	9.1	8.1	7.9	8.0	8.0	8.7	9.2
Total	25-29 years	Assens	9.7	9.7	8.9	7.7	6.7	6.2	6.6	6.3	6.3	6.8	6.7	7.1	7.5	7.2	7.0	6.3	6.2	5.6	6.6	6.9	6.5	6.8	7.1	7.6	7.2	7.4
Total	25-29 years	Faaborg-Midtfyn	8.3	8.2	7.9	7.4	6.6	6.0	6.8	7.1	7.2	7.7	7.8	8.1	8.4	8.7	8.2	7.5	6.7	6.3	7.0	6.9	6.5	6.7	7.0	7.0	7.7	7.8
Total	25-29 years	Kerteminde	8.7	8.6	7.8	7.5	6.5	7.5	7.4	7.7	6.2	6.8	6.9	8.2	7.3	9.5	8.5	8.2	7.1	8.1	7.6	7.5	7.0	7.5	7.3	7.6	7.2	6.7
Total	25-29 years	Langeland	7.9	6.5	7.4	4.3	5.1	4.8	5.7	5.8	7.1	7.9	8.1	9.0	7.5	7.2	7.0	6.9	7.1	6.8	7.2	6.6	6.7	6.4	5.5	8.6	9.8	9.2
Total	25-29 years	Middelfart	6.6	6.0	5.9	5.0	5.0	5.0	4.9	5.4	5.2	5.1	5.1	5.2	5.4	6.0	5.6	4.9	4.3	4.7	5.0	4.8	5.2	5.1	5.4	4.7	5.6	6.0
Total	25-29 years	Nordfyns	10.4	10.1	8.7	8.2	7.8	7.7	8.2	8.4	8.3	8.5	8.1	7.6	8.7	8.8	7.8	6.7	6.4	6.7	7.5	6.7	6.2	6.4	6.5	6.8	7.3	6.5
Total	25-29 years	Nyborg	8.2	7.5	6.8	6.6	6.9	7.2	7.7	7.4	8.0	8.6	8.3	8.5	9.4	8.7	8.1	7.3	7.7	7.4	7.8	8.0	7.8	7.1	7.9	8.7	9.5	9.9
Total	25-29 years	Odense	9.4	9.8	9.0	8.1	7.7	8.3	10.4	9.9	8.5	8.4	8.2	8.0	8.7	9.3	8.7	8.0	7.6	8.8	11.3	10.5	9.1	8.8	8.8	8.5	9.3	10.1
Total	25-29 years	Svendborg	8.8	8.5	8.6	7.3	7.5	7.4	8.0	7.2	7.1	6.5	6.6	6.8	7.1	8.1	7.9	7.7	7.2	8.2	9.2	7.9	7.4	7.1	7.6	8.3	8.9	9.3
Total	25-29 years	Ærø	5.5	6.9	7.0	6.1	5.5	3.7	2.6	2.2	5.9	6.2	4.5	5.5	8.8	6.5	7.2	4.8	4.5	4.1	4.8	4.9	4.0	7.2	7.8	7.6	8.5	6.5
Total	25-29 years	Province Sydjylland	6.7	6.8	6.3	5.8	5.4	5.4	6.1	5.8	5.6	5.7	5.7	5.8	6.4	6.4	6.1	5.5	5.3	5.4	6.2	6.2	5.9	5.9	6.1	6.0	6.7	6.8
Total	25-29 years	Billund	6.9	6.8	6.0	5.8	4.8	5.1	5.1	4.3	4.6	5.3	4.9	4.6	5.4	5.1	5.8	4.8	3.8	3.1	4.1	4.0	4.3	4.3	5.6	6.0	6.7	7.0
Total	25-29 years	Esbjerg	6.6	7.0	6.4	5.9	5.5	5.6	6.9	6.1	6.0	5.7	5.3	5.4	6.4	6.4	5.9	5.3	4.9	5.2	6.3	6.1	5.5	5.1	5.7	5.6	6.9	7.4
Total	25-29 years	Fanø	16.1	14.0	11.9	14.5	11.2	9.4	9.8	10.0	5.0	12.3	12.5	14.3	18.0	8.4	5.7	6.2	13.1	6.5	10.5	12.0	10.2	8.2	5.3	4.5	8.2	9.4
Total	25-29 years	Fredericia	8.6	8.6	7.9	7.1	6.8	6.0	6.9	6.4	6.2	6.0	6.3	6.1	6.9	7.0	6.6	6.4	6.5	6.3	7.4	7.3	7.1	7.0	7.1	7.2	7.9	7.8
Total	25-29 years	Haderslev	7.5	8.3	8.0	7.5	7.2	6.8	7.3	6.3	6.1	6.5	7.2	7.4	8.0	8.1	7.7	7.2	6.9	7.0	7.9	7.5	7.1	7.1	7.2	7.5	8.1	8.7
Total	25-29 years	Kolding	6.8	7.1	6.5	5.7	5.2	5.5	6.5	6.4	6.1	6.1	6.2	6.0	6.5	6.9	7.2	6.2	5.7	5.7	7.0	7.5	6.5	6.2	6.1	6.1	6.2	6.5
Total	25-29 years	Sønderborg	6.0	5.7	5.8	5.5	5.1	5.6	6.7	6.3	6.2	6.8	6.9	6.8	7.2	7.1	6.0	5.5	5.2	5.6	6.7	6.6	6.5	6.8	6.7	6.4	6.9	6.9
Total	25-29 years	Tønder	7.5	7.8	7.0	6.3	5.5	5.2	5.5	5.7	5.3	6.2	6.2	6.6	7.4	7.0	6.8	5.7	5.7	4.9	5.6	5.8	5.8	6.7	7.4	6.6	7.7	7.1
Total	25-29 years	Varde	5.3	6.0	5.3	4.6	4.8	4.6	4.9	5.1	4.8	4.9	4.6	4.6	5.2	5.1	5.0	4.4	3.8	3.6	4.9	4.5	4.6	4.8	4.9	4.5	5.8	5.5
Total	25-29 years	Vejen	5.5	4.9	4.2	4.1	3.6	3.6	4.3	4.7	4.1	4.3	4.9	4.8	5.1	4.7	4.4	4.2	4.2	4.9	4.6	4.3	5.5	5.2	4.8	5.1	5.2	5.0
Total	25-29 years	Vejle	6.4	6.4	5.8	5.6	5.4	5.3	5.6	5.8	5.7	5.5	5.5	5.6	6.1	6.4	6.0	5.5	5.4	5.6	5.9	5.9	5.5	5.9	5.7	5.8	6.4	6.2
Total	25-29 years	Aabenraa	7.0	6.7	5.7	5.2	4.7	4.7	5.0	4.8	4.5	4.3	4.3	5.1	5.6	5.5	5.1	4.8	4.9	5.4	5.2	5.6	5.5	6.2	6.4	6.4	7.2	6.9
Total	25-29 years	Region Midtjylland	7.8	8.2	7.6	6.9	6.6	7.0	8.6	8.2	7.4	7.2	7.0	6.9	7.6	7.9	7.4	6.7	6.4	7.0	8.8	8.3	7.3	7.3	7.0	7.0	7.8	8.1
Total	25-29 years	Province Østjylland	8.2	8.6	8.1	7.3	6.9	7.4	9.4	9.0	7.9	7.7	7.4	7.4	8.1	8.4	7.8	7.1	6.8	7.5	9.8	9.2	8.0	7.9	7.5	7.5	8.3	8.8
Total	25-29 years	Favrskov	7.7	7.3	7.3	6.9	6.0	5.8	6.1	6.7	6.4	6.1	6.4	6.1	6.2	6.5	6.2	5.2	5.4	6.3	6.9	6.9	6.1	5.5	5.8	5.8	6.1	5.7
Total	25-29 years	Hedensted	5.1	5.8	5.1	4.1	4.0	4.4	4.4	4.3	4.4	4.6	5.1	5.2	5.4	5.0	4.7	4.0	3.9	4.4	5.8	4.9	4.4	4.4	4.9	5.1	6.1	6.2
Total	25-29 years	Horsens	6.6	6.8	6.3	6.1	6.0	6.1	6.7	6.5	6.3	6.3	6.2	6.2	6.7	7.1	6.8	6.3	6.2	6.6	7.1	6.8	6.5	6.8	6.7	6.9	7.8	8.0
Total	25-29 years	Norddjurs	10.6	10.5	10.0	9.8	9.7	8.8	9.1	8.6	8.5	8.5	9.0	9.2	8.7	8.3	8.3	7.7	7.5	7.7	7.5	7.6	6.9	6.8	6.3	6.1	6.4	6.7
Total	25-29 years	Odder	7.0	8.0	8.5	7.4	7.2	6.9	7.2	7.4	7.5	5.9	5.6	6.4	6.8	6.3	6.4	6.2	4.3	4.5	5.3	5.5	5.4	5.8	5.3	5.9	5.4	6.3
Total	25-29 years	Randers	8.5	9.0	8.6	7.2	7.4	7.5	7.9	7.7	7.5	7.6	7.4	7.2	8.5	9.1	8.6	7.4	7.1	7.5	8.6	7.8	7.7	8.0	8.0	8.0	9.1	9.1
Total	25-29 years	Samsø	5.9	8.4	6.0	3.3	2.2	2.6	1.8	2.5	2.1	3.3	4.4	6.7	8.0	9.6	5.8	4.6	3.5	1.9	0.4	1.8	2.7	5.2	7.7	5.6	4.6	5.8
Total	25-29 years	Silkeborg	7.6	7.0	6.7	6.0	5.9	5.9	7.5	7.4	6.6	6.4	6.3	6.5	6.8	6.5	6.1	6.2	6.1	6.5	7.3	6.6	6.4	6.6	5.9	5.9	6.6	7.2
Total	25-29 years	Skanderborg	5.9	6.4	6.3	5.6	5.6	4.9	6.1	6.0	5.8	5.4	5.6	5.9	6.2	5.3	5.0	5.2	5.0	5.3	6.4	6.3	5.6	5.6	5.8	6.1	6.2	6.4
Total	25-29 years	Syddjurs	9.5	9.6	8.3	8.1	7.0	7.2	7.3	7.2	6.2	5.3	5.8	6.2	7.1	8.0	6.9	5.5	5.6	5.5	5.7	6.6	6.1	6.2	6.5	6.3	6.5	7.2
Total	25-29 years	Aarhus	8.6	9.3	8.6	7.8	7.3	8.1	11.0	10.4	8.8	8.6	8.1	7.9	8.8	9.3	8.5	7.8	7.3	8.3	11.6	10.8	9.1	8.8	8.3	8.2	9.1	9.8
Total	25-29 years	Province Vestjylland	6.9	6.9	6.4	5.7	5.6	5.7	6.2	6.1	5.9	5.9	5.8	5.7	6.2	6.4	6.2	5.6	5.3	5.4	5.9	5.8	5.4	5.5	5.6	5.7	6.1	6.1
Total	25-29 years	Herning	7.1	7.1	6.6	6.1	6.2	6.3	7.1	6.9	6.4	6.3	6.2	5.7	5.8	6.2	5.8	5.6	5.4	5.2	5.8	5.8	5.3	5.3	5.3	5.3	5.6	5.8
Total	25-29 years	Holstebro	5.4	5.1	4.5	3.8	3.8	3.9	4.5	4.1	4.3	4.4	3.8	3.8	4.6	5.2	5.5	4.8	4.2	4.2	4.6	4.7	4.6	4.6	4.7	4.9	5.4	5.2
Total	25-29 years	Ikast-Brande	7.9	7.8	7.2	6.9	6.0	5.8	6.6	7.0	6.2	5.4	5.6	6.2	6.9	6.5	6.5	6.0	6.0	6.5	7.1	6.9	5.8	6.3	6.6	7.6	7.8	7.9
Total	25-29 years	Lemvig	8.1	7.5	6.6	6.1	5.6	5.4	6.8	6.5	5.3	6.4	7.4	7.8	8.1	8.6	8.4	6.7	6.3	5.6	5.5	5.8	5.5	4.7	4.4	4.9	5.6	5.5
Total	25-29 years	Ringkøbing-Skjern	5.2	5.0	4.7	4.4	4.3	4.1	3.9	3.7	4.2	4.7	5.0	5.3	5.7	5.9	5.3	4.7	4.2	4.0	4.6	4.5	4.8	5.1	4.8	5.3	5.7	5.5
Total	25-29 years	Skive	7.8	7.7	7.7	6.5	6.4	6.0	6.9	6.8	6.7	6.9	6.7	6.1	6.2	6.0	5.6	5.0	5.1	5.5	6.3	5.8	5.4	5.3	5.6	5.3	4.8	5.1
Total	25-29 years	Struer	7.0	7.9	7.9	6.3	6.3	6.7	6.5	6.6	6.6	5.9	6.2	5.9	6.1	7.3	8.1	7.6	6.8	7.2	7.1	6.4	6.1	6.2	5.7	6.4	7.3	6.0
Total	25-29 years	Viborg	7.8	7.9	7.3	6.5	6.4	6.9	7.0	7.3	7.2	6.9	6.4	6.6	7.3	7.5	7.0	6.4	6.0	6.3	6.8	6.9	6.3	6.3	6.6	6.6	7.2	7.2
Total	25-29 years	Region Nordjylland	9.2	9.5	9.0	8.2	7.7	8.2	10.0	9.6	8.7	8.6	8.3	8.1	8.6	9.0	8.4	7.5	7.0	7.7	9.9	9.8	8.7	8.6	8.7	8.7	9.3	9.6
Total	25-29 years	Province Nordjylland	9.2	9.5	9.0	8.2	7.7	8.2	10.0	9.6	8.7	8.6	8.3	8.1	8.6	9.0	8.4	7.5	7.0	7.7	9.9	9.8	8.7	8.6	8.7	8.7	9.3	9.6
Total	25-29 years	Brønderslev	7.3	8.0	7.5	6.3	6.3	5.7	6.6	6.6	6.3	6.7	6.6	6.4	7.2	8.3	6.7	5.9	5.3	6.1	6.4	6.2	6.0	6.7	6.9	7.7	8.7	8.6
Total	25-29 years	Frederikshavn	10.4	10.7	10.0	9.1	8.7	8.7	8.8	8.9	8.5	9.1	8.7	8.3	9.5	9.4	8.1	7.4	6.6	6.2	6.7	7.1	7.5	7.0	7.1	7.5	8.6	8.4
Total	25-29 years	Hjørring	9.1	9.2	8.6	7.4	6.8	6.0	6.3	7.0	6.8	7.0	6.8	7.2	8.0	8.2	7.4	6.9	6.7	6.9	7.9	8.3	7.3	7.8	8.5	8.9	9.0	8.8
Total	25-29 years	Jammerbugt	9.2	9.3	8.6	7.4	6.6	6.8	7.7	6.7	6.3	6.3	7.0	7.1	7.0	7.1	6.5	5.3	5.6	5.3	5.9	6.5	6.0	6.2	6.2	7.0	8.1	7.8
Total	25-29 years	Læsø	5.7	5.0	5.2	5.0	0.0	0.0	0.0	0.0	0.6	1.9	6.2	7.9	10.4	5.3	7.9	6.4	4.1	7.1	3.1	2.8	9.2	8.4	10.7	15.4	11.0	12.4
Total	25-29 years	Mariagerfjord	7.8	8.1	7.7	6.6	6.1	6.4	6.5	6.6	6.0	6.8	7.0	7.0	8.3	8.4	8.2	7.3	6.6	6.9	7.0	7.3	7.0	7.2	7.5	7.6	8.4	8.6
Total	25-29 years	Morsø	7.4	7.6	7.6	6.8	6.5	5.2	5.9	4.7	4.9	5.3	5.3	5.8	6.2	6.3	5.6	4.8	3.8	3.7	3.8	3.4	3.3	4.2	4.8	6.0	6.3	7.2
Total	25-29 years	Rebild	7.1	6.9	6.6	5.5	5.2	5.3	5.6	5.6	5.4	5.4	4.5	5.1	5.1	5.8	6.0	5.6	5.2	4.8	4.9	5.8	6.0	5.3	5.3	5.1	5.5	5.5
Total	25-29 years	Thisted	7.4	7.2	6.8	5.9	5.8	5.5	5.2	4.9	5.2	5.1	5.4	5.7	6.5	6.1	5.8	4.7	4.0	4.2	5.0	5.0	4.7	4.6	5.3	5.5	6.3	6.0
Total	25-29 years	Vesthimmerlands	8.1	7.3	7.2	6.3	5.7	6.0	6.4	6.9	7.0	7.1	7.0	7.0	7.1	7.2	6.9	6.3	5.7	5.6	5.6	6.3	6.3	5.9	5.8	6.2	6.7	7.4
