sex	age	region	2018M01	2018M02	2018M03	2018M04	2018M05	2018M06	2018M07	2018M08	2018M09	2018M10	2018M11	2018M12	2019M01	2019M02	2019M03	2019M04	2019M05	2019M06	2019M07	2019M08	2019M09	2019M10	2019M11	2019M12	2020M01	2020M02	
Total	40-49 years	Unknown municipality	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Total	40-49 years	Abroad	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Total	50-59 years	Region Hovedstaden	3.8	3.7	3.6	3.3	3.4	3.3	2.8	3.1	3.2	3.3	3.4	3.4	3.6	3.5	3.5	3.1	3.3	3.2	2.8	3.0	3.2	3.2	3.3	3.4	3.6	3.5
Total	50-59 years	Province Byen København	4.7	4.5	4.4	4.0	4.2	4.0	3.6	3.8	3.8	4.0	4.0	4.1	4.4	4.3	4.3	3.9	4.2	4.1	3.8	4.0	4.1	4.1	4.1	4.2	4.5	4.4
Total	50-59 years	Copenhagen	5.0	4.9	4.7	4.2	4.5	4.3	3.7	4.0	4.1	4.3	4.3	4.4	4.7	4.6	4.5	4.2	4.5	4.4	4.0	4.3	4.4	4.4	4.4	4.5	4.8	4.7
Total	50-59 years	Frederiksberg	4.4	4.1	4.0	3.8	4.0	3.9	3.6	3.8	3.7	3.8	3.8	3.9	4.2	4.1	4.0	3.6	3.9	3.8	3.5	3.6	3.7	3.9	3.9	3.9	3.9	3.9
Total	50-59 years	Dragør	2.3	2.1	2.2	2.2	2.1	2.0	1.9	2.2	2.4	2.4	2.5	2.3	2.2	2.1	2.1	2.0	2.4	2.0	2.2	2.0	2.3	2.3	2.3	2.3	2.3	2.4
Total	50-59 years	Tårnby	3.0	2.9	2.9	2.7	2.8	2.8	2.5	2.5	2.7	2.7	2.8	2.8	3.0	2.9	3.0	2.5	2.6	2.6	2.4	2.5	2.5	2.5	2.6	2.8	3.0	2.8
Total	50-59 years	Province Københavns omegn	3.7	3.6	3.5	3.2	3.4	3.3	2.8	3.0	3.2	3.3	3.3	3.3	3.4	3.4	3.3	3.0	3.2	3.2	2.8	2.9	3.1	3.2	3.2	3.3	3.4	3.4
Total	50-59 years	Albertslund	5.2	5.0	4.9	4.4	4.7	4.1	3.5	3.7	4.2	4.3	4.5	4.4	4.7	4.6	4.5	4.1	4.2	4.0	3.2	3.7	4.2	4.4	4.2	4.3	4.7	4.5
Total	50-59 years	Ballerup	3.6	3.4	3.3	3.0	3.3	3.0	2.6	2.6	2.8	2.8	2.9	2.9	3.3	2.9	2.8	2.6	2.8	2.9	2.4	2.5	2.8	2.6	2.7	2.7	2.9	2.9
Total	50-59 years	Brøndby	4.4	4.4	4.3	4.0	4.2	4.1	3.7	3.9	4.2	4.4	4.5	4.5	4.8	4.9	4.7	4.3	4.5	4.5	3.9	4.2	4.4	4.7	5.0	5.2	5.2	5.0
Total	50-59 years	Gentofte	2.6	2.7	2.6	2.3	2.7	2.7	2.4	2.6	2.7	2.7	2.7	2.7	2.7	2.8	2.8	2.5	2.7	2.8	2.4	2.7	2.6	2.8	2.8	3.0	2.9	2.9
Total	50-59 years	Gladsaxe	3.5	3.3	3.2	2.9	3.1	3.1	2.6	2.8	2.9	2.8	2.9	3.1	3.2	3.2	3.3	2.9	3.0	3.0	2.6	2.6	2.7	2.7	2.7	2.9	2.9	2.9
Total	50-59 years	Glostrup	4.2	3.9	3.9	3.5	4.0	3.6	3.9	3.6	3.8	3.8	3.9	3.8	3.9	3.8	3.7	3.8	3.5	3.3	3.0	2.9	3.4	3.7	3.7	3.4	3.7	3.7
Total	50-59 years	Herlev	4.0	3.7	3.6	3.4	3.3	2.9	2.2	2.4	2.7	2.6	2.7	2.8	3.1	2.9	2.8	2.7	2.8	2.7	2.3	2.2	2.4	2.6	2.6	2.8	3.1	3.2
Total	50-59 years	Hvidovre	3.5	3.4	3.3	3.1	3.4	3.2	2.9	3.2	3.1	3.2	2.8	2.8	3.0	2.9	2.7	2.6	3.0	3.0	2.8	2.8	3.1	3.0	3.0	3.3	3.4	3.4
Total	50-59 years	Høje-Taastrup	4.8	4.4	4.1	3.9	4.0	3.5	2.9	3.1	3.5	3.5	3.5	3.7	3.8	3.9	4.0	3.5	3.8	3.8	3.3	3.6	3.8	3.9	3.9	4.2	4.4	4.1
Total	50-59 years	Ishøj	6.5	6.4	6.2	5.9	6.5	5.9	4.5	5.0	5.2	5.4	5.8	5.8	5.4	5.7	5.4	4.9	5.3	5.1	4.1	4.8	4.9	4.6	4.4	4.5	4.7	4.6
Total	50-59 years	Lyngby-Taarbæk	2.6	2.4	2.3	2.1	2.3	2.2	2.0	2.2	2.3	2.3	2.4	2.3	2.6	2.5	2.4	2.2	2.2	2.2	2.0	2.2	2.3	2.4	2.3	2.3	2.4	2.6
Total	50-59 years	Rødovre	4.4	4.2	4.2	3.8	4.0	4.0	3.6	4.0	4.1	4.3	4.0	4.0	4.0	4.0	3.9	3.4	3.6	3.7	3.2	3.1	3.5	3.3	3.6	3.6	3.9	3.9
Total	50-59 years	Vallensbæk	3.4	3.2	3.4	2.8	3.1	2.6	2.6	2.8	2.8	3.1	3.3	2.9	3.2	2.9	2.8	2.4	2.6	2.7	2.2	2.6	2.6	2.6	2.9	2.6	2.4	2.4
Total	50-59 years	Province Nordsjælland	2.9	2.9	2.8	2.5	2.6	2.5	2.2	2.4	2.5	2.5	2.7	2.7	2.7	2.7	2.6	2.4	2.5	2.4	2.1	2.3	2.3	2.4	2.4	2.5	2.7	2.7
Total	50-59 years	Allerød	1.7	1.8	1.9	1.6	1.5	1.5	1.4	1.5	1.5	1.7	1.9	1.8	1.7	1.7	1.7	1.6	1.6	1.6	1.4	1.7	1.9	2.0	2.1	2.0	2.2	2.2
Total	50-59 years	Egedal	2.8	2.7	2.8	2.5	2.4	2.2	1.9	1.9	2.1	2.3	2.4	2.3	2.3	2.4	2.4	2.3	2.4	2.4	2.1	2.0	2.0	2.0	2.2	2.4	2.7	2.7
Total	50-59 years	Fredensborg	3.0	2.8	2.9	2.6	2.6	2.4	2.3	2.5	2.5	2.7	2.6	2.8	2.8	2.8	2.8	2.3	2.4	2.3	2.0	2.4	2.4	2.3	2.2	2.4	2.8	2.7
Total	50-59 years	Frederikssund	2.9	2.9	2.7	2.4	2.7	2.4	2.1	2.3	2.3	2.5	2.6	2.6	2.5	2.5	2.5	2.2	2.2	2.3	1.9	2.1	2.3	2.4	2.4	2.4	2.5	2.4
Total	50-59 years	Furesø	2.6	2.5	2.6	2.4	2.3	2.1	1.7	1.8	2.1	2.1	2.3	2.4	2.5	2.4	2.5	2.3	2.3	2.2	1.8	2.2	2.2	2.2	2.2	2.2	2.5	2.6
Total	50-59 years	Gribskov	3.0	2.8	2.6	2.4	2.5	2.4	2.1	2.2	2.2	2.3	2.5	2.5	2.6	2.7	2.4	2.2	2.2	2.2	2.0	2.1	2.1	2.0	2.1	2.3	2.6	2.4
Total	50-59 years	Halsnæs	3.3	3.1	3.3	2.7	3.1	2.9	2.2	2.4	2.4	2.5	2.8	2.8	2.9	2.9	2.9	2.7	2.7	2.5	2.2	2.1	2.1	2.2	2.3	2.4	2.8	2.8
Total	50-59 years	Helsingør	4.2	4.0	3.8	3.5	3.6	3.4	3.0	3.3	3.5	3.5	3.7	3.9	4.0	3.9	3.6	3.3	3.5	3.4	2.9	3.0	3.2	3.2	3.3	3.5	3.7	3.6
Total	50-59 years	Hillerød	2.8	2.9	2.7	2.3	2.3	2.2	2.0	2.3	2.5	2.5	2.6	2.5	2.6	2.7	2.5	2.2	2.4	2.4	1.9	2.1	2.2	2.3	2.2	2.3	2.4	2.6
Total	50-59 years	Hørsholm	2.7	2.9	2.9	2.8	3.1	2.9	2.4	2.5	2.7	2.6	2.5	2.5	2.7	2.4	2.4	2.0	2.2	2.2	1.8	2.2	2.4	2.4	2.3	2.4	2.7	2.7
Total	50-59 years	Rudersdal	2.5	2.5	2.5	2.3	2.6	2.6	2.2	2.5	2.7	2.5	2.6	2.5	2.6	2.5	2.5	2.3	2.6	2.3	2.1	2.3	2.3	2.4	2.3	2.5	2.4	2.4
Total	50-59 years	Province Bornholm	5.4	5.0	4.6	3.4	2.9	2.3	2.0	2.0	3.0	3.9	5.0	5.6	5.4	5.0	4.4	3.0	2.4	1.8	1.6	1.8	2.2	2.8	4.0	4.7	5.3	4.7
Total	50-59 years	Bornholm	5.4	5.0	4.6	3.4	2.9	2.3	2.0	2.0	3.0	3.9	5.0	5.6	5.4	5.0	4.4	3.0	2.4	1.8	1.6	1.8	2.2	2.8	4.0	4.7	5.3	4.7
Total	50-59 years	Region Sjælland	3.7	3.6	3.6	3.1	3.1	2.9	2.5	2.7	2.8	2.9	3.0	3.1	3.4	3.4	3.2	2.9	2.9	2.8	2.4	2.5	2.7	2.8	2.9	3.0	3.2	3.2
Total	50-59 years	Province Østsjælland	2.7	2.6	2.7	2.4	2.4	2.3	2.0	2.2	2.3	2.4	2.4	2.5	2.6	2.6	2.6	2.4	2.5	2.5	2.2	2.3	2.4	2.5	2.6	2.6	2.7	2.7
Total	50-59 years	Greve	2.7	2.6	2.6	2.4	2.4	2.2	2.0	2.1	2.2	2.4	2.3	2.5	2.7	2.7	2.7	2.4	2.7	2.7	2.2	2.3	2.5	2.6	2.7	2.6	2.6	2.6
Total	50-59 years	Køge	2.9	2.8	2.8	2.4	2.6	2.4	2.1	2.3	2.5	2.6	2.5	2.7	2.9	2.8	2.7	2.4	2.5	2.6	2.4	2.5	2.6	2.7	2.9	3.1	3.1	2.9
Total	50-59 years	Lejre	2.4	2.4	2.3	1.9	1.8	1.8	1.6	1.9	2.0	2.1	2.1	2.3	2.1	2.0	2.0	2.1	2.3	2.4	2.0	2.1	2.1	2.2	2.3	2.2	2.4	2.6
Total	50-59 years	Roskilde	2.9	2.7	2.8	2.6	2.6	2.6	2.2	2.3	2.5	2.5	2.6	2.6	2.7	2.6	2.6	2.5	2.6	2.7	2.3	2.3	2.4	2.5	2.5	2.5	2.7	2.7
Total	50-59 years	Solrød	2.4	2.4	2.5	2.3	2.4	2.3	1.9	2.2	2.2	2.2	2.2	2.2	2.3	2.5	2.5	2.1	2.1	1.8	1.6	1.7	2.0	1.9	2.1	2.0	2.2	2.3
Total	50-59 years	Province Vest- og Sydsjælland	4.1	4.0	4.0	3.4	3.4	3.2	2.8	2.9	3.0	3.1	3.2	3.4	3.7	3.7	3.5	3.1	3.1	2.9	2.5	2.7	2.8	2.9	3.0	3.2	3.5	3.5
Total	50-59 years	Faxe	3.6	3.5	3.8	3.3	3.5	3.3	3.2	3.2	3.3	3.4	3.5	3.1	3.5	3.4	3.1	3.0	2.9	2.7	2.5	2.7	2.8	2.8	2.8	2.8	3.3	3.4
Total	50-59 years	Guldborgsund	4.4	4.2	4.1	3.5	3.5	3.0	2.6	2.6	2.8	3.1	3.3	3.6	3.9	4.0	3.7	3.2	3.2	2.8	2.6	2.8	2.9	3.1	3.3	3.5	4.0	4.0
Total	50-59 years	Holbæk	3.4	3.3	3.0	2.6	2.6	2.5	2.0	2.0	2.0	2.3	2.4	2.6	2.6	2.6	2.6	2.4	2.4	2.2	1.7	1.9	1.9	2.0	2.1	2.2	2.4	2.3
Total	50-59 years	Kalundborg	4.3	4.1	4.0	3.4	3.2	3.2	2.6	3.0	3.2	3.4	3.4	3.5	3.9	3.6	3.6	3.1	3.2	3.0	2.6	2.8	2.9	2.9	3.1	3.4	3.8	3.6
Total	50-59 years	Lolland	5.4	5.4	5.6	4.7	4.5	3.8	3.4	3.5	3.6	3.6	4.0	4.5	4.9	5.2	4.7	4.0	3.8	3.5	3.2	3.2	3.7	3.9	4.0	4.6	5.1	5.0
Total	50-59 years	Næstved	4.3	4.1	4.1	3.6	3.5	3.3	2.9	3.1	3.3	3.3	3.3	3.4	3.7	3.7	3.5	3.1	3.1	3.0	2.6	2.7	2.9	3.0	3.0	3.2	3.5	3.6
Total	50-59 years	Odsherred	4.6	4.8	5.0	4.2	4.1	3.6	3.1	3.2	3.3	3.4	3.7	3.9	4.2	4.2	3.8	3.4	3.4	3.4	2.9	2.9	2.7	2.6	2.9	3.0	3.2	3.2
Total	50-59 years	Ringsted	3.1	3.1	3.0	2.8	3.0	2.7	2.5	2.5	2.5	2.8	3.0	3.2	3.3	3.3	3.1	2.7	2.7	2.6	2.1	2.4	2.2	2.5	2.7	2.9	2.9	3.0
Total	50-59 years	Slagelse	4.2	4.4	4.2	3.8	3.8	3.5	3.1	3.2	3.4	3.5	3.6	3.8	4.1	4.1	3.7	3.3	3.2	3.2	2.7	2.9	3.0	3.3	3.4	3.5	3.7	3.7
Total	50-59 years	Sorø	3.5	3.4	3.2	2.7	2.7	2.6	2.4	2.4	2.4	2.3	2.4	2.7	2.8	2.9	3.0	2.6	2.8	2.7	2.2	2.4	2.5	2.9	3.1	3.3	3.3	3.4
Total	50-59 years	Stevns	3.0	3.2	3.2	2.7	2.9	2.6	2.4	2.5	2.7	2.7	2.5	2.5	2.8	2.7	2.6	2.4	2.5	2.4	2.4	2.4	2.6	2.5	2.4	2.6	3.0	2.9
Total	50-59 years	Vordingborg	4.5	4.6	4.6	3.9	3.9	3.8	3.1	3.2	3.2	3.3	3.7	4.0	4.7	4.8	4.5	3.9	3.9	3.8	3.2	3.1	3.3	3.4	3.6	3.8	3.9	3.9
Total	50-59 years	Region Syddanmark	3.6	3.5	3.4	2.9	2.9	2.7	2.3	2.5	2.6	2.8	2.9	3.1	3.4	3.3	3.1	2.6	2.7	2.6	2.2	2.5	2.6	2.8	2.9	3.2	3.4	3.3
Total	50-59 years	Province Fyn	4.1	4.0	3.9	3.4	3.4	3.1	2.7	3.0	3.0	3.1	3.2	3.5	3.7	3.7	3.4	2.9	3.0	2.9	2.5	2.9	2.9	3.1	3.3	3.6	3.8	3.7
Total	50-59 years	Assens	3.9	3.8	3.8	3.1	2.7	2.5	2.2	2.4	2.5	2.8	3.0	3.3	3.4	3.1	3.3	2.6	2.6	2.5	2.3	2.5	2.6	2.7	2.8	3.1	3.5	3.4
Total	50-59 years	Faaborg-Midtfyn	4.2	4.0	3.8	3.1	3.1	2.7	2.4	2.7	2.8	2.9	2.9	3.5	3.8	3.6	3.4	2.8	3.1	2.7	2.3	2.5	2.7	2.8	3.2	3.7	4.1	4.0
Total	50-59 years	Kerteminde	4.4	4.1	4.0	3.5	3.1	3.1	2.4	2.7	2.8	3.1	3.1	3.5	3.6	3.8	3.6	2.8	2.6	2.5	2.1	2.7	2.8	2.8	3.5	3.5	4.1	3.8
Total	50-59 years	Langeland	5.4	5.4	5.8	4.6	4.6	3.8	3.3	3.7	3.4	3.8	4.1	4.7	5.3	5.1	4.5	3.2	3.0	2.9	2.6	2.6	2.7	3.2	3.6	4.3	4.3	4.2
Total	50-59 years	Middelfart	3.3	3.2	3.3	2.9	2.9	2.6	2.2	2.5	2.5	2.5	2.4	2.6	3.0	3.1	2.7	2.3	2.4	2.1	2.0	2.4	2.5	2.6	2.8	2.9	3.1	2.9
Total	50-59 years	Nordfyns	4.2	4.0	3.7	3.1	3.3	3.1	2.8	3.0	3.3	3.3	3.5	3.9	4.3	4.1	4.0	3.2	3.3	3.2	2.8	3.0	3.3	3.4	3.6	4.0	4.4	4.2
Total	50-59 years	Nyborg	3.6	3.5	3.4	2.8	2.7	2.8	2.3	2.7	2.5	2.9	2.8	3.1	3.6	3.5	3.2	2.6	2.6	2.7	2.2	2.7	2.8	3.2	3.3	3.6	3.6	3.4
Total	50-59 years	Odense	4.3	4.2	4.0	3.6	3.7	3.5	3.0	3.4	3.4	3.4	3.5	3.6	3.7	3.7	3.5	3.2	3.3	3.2	2.7	3.2	3.2	3.4	3.5	3.6	3.6	3.6
Total	50-59 years	Svendborg	4.3	4.4	4.4	3.7	3.7	3.4	3.0	3.3	3.4	3.4	3.6	3.7	4.0	3.8	3.6	3.1	3.1	3.0	2.5	3.1	3.0	3.2	3.5	4.0	4.4	4.0
Total	50-59 years	Ærø	3.3	3.6	3.8	2.9	2.6	1.7	1.1	1.5	1.8	2.2	3.5	3.6	3.9	3.9	3.5	3.0	2.7	3.0	2.3	2.7	2.5	3.1	3.7	3.5	3.3	3.5
Total	50-59 years	Province Sydjylland	3.3	3.2	3.0	2.6	2.6	2.4	2.0	2.3	2.4	2.5	2.6	2.8	3.1	3.0	2.9	2.4	2.5	2.4	2.1	2.3	2.4	2.6	2.7	2.9	3.2	3.1
Total	50-59 years	Billund	2.5	2.0	2.0	1.8	2.2	2.2	1.7	1.8	1.7	1.8	2.1	2.2	2.6	2.8	2.4	1.8	2.1	2.1	1.5	1.7	1.7	1.8	2.2	2.4	2.3	2.4
Total	50-59 years	Esbjerg	3.8	3.6	3.4	3.0	3.0	2.7	2.2	2.3	2.5	2.7	2.8	3.1	3.4	3.3	3.0	2.5	2.6	2.5	2.1	2.2	2.4	2.7	2.8	3.0	3.2	3.3
Total	50-59 years	Fanø	4.2	4.2	3.0	3.0	2.5	1.4	1.9	1.7	1.5	1.7	3.6	4.0	3.9	3.9	2.7	2.8	3.1	2.1	2.4	1.8	2.0	2.0	2.9	2.8	3.1	3.1
Total	50-59 years	Fredericia	4.0	3.8	3.6	3.2	3.2	2.9	2.4	2.7	2.9	3.0	3.3	3.6	3.7	3.7	4.1	3.5	3.6	3.6	3.2	3.1	3.3	3.6	3.7	3.7	4.2	4.0
Total	50-59 years	Haderslev	3.4	3.1	3.0	2.4	2.4	2.2	1.8	2.1	2.1	2.2	2.3	2.6	2.8	2.7	2.7	2.2	2.3	2.1	1.8	1.9	2.1	2.4	2.5	2.8	3.1	3.1
Total	50-59 years	Kolding	2.9	2.9	2.7	2.4	2.5	2.4	2.0	2.4	2.6	2.7	2.7	2.8	3.0	2.9	2.9	2.5	2.5	2.5	2.1	2.5	2.6	2.5	2.5	2.9	3.1	3.1
Total	50-59 years	Sønderborg	3.5	3.2	3.1	2.8	2.6	2.4	2.1	2.5	2.7	2.8	2.8	2.9	3.3	3.3	3.2	2.8	2.9	2.8	2.5	2.7	2.9	3.0	3.2	3.3	3.4	3.3
Total	50-59 years	Tønder	3.8	3.5	3.0	2.5	2.3	2.2	1.7	2.2	2.3	2.3	2.7	3.1	3.5	3.3	3.2	2.5	2.6	2.3	1.8	2.0	2.2	2.2	2.6	3.3	3.6	3.5
Total	50-59 years	Varde	3.0	3.1	2.8	2.0	2.0	1.7	1.4	1.6	1.9	2.1	2.2	2.5	3.0	2.8	2.2	1.8	1.6	1.6	1.3	1.6	1.8	2.0	2.0	2.2	2.6	2.5
Total	50-59 years	Vejen	2.7	2.7	2.5	2.2	2.3	1.8	1.6	1.7	1.8	1.8	2.1	2.3	2.4	2.5	2.3	1.9	2.0	1.9	1.7	1.9	2.0	2.2	2.2	2.3	2.6	2.5
Total	50-59 years	Vejle	3.0	2.8	2.7	2.4	2.6	2.4	2.1	2.3	2.3	2.6	2.6	2.7	3.0	2.8	2.8	2.3	2.4	2.5	2.0	2.3	2.5	2.6	2.7	2.9	3.1	3.1
Total	50-59 years	Aabenraa	3.8	3.5	3.4	2.8	2.9	2.7	2.4	2.4	2.6	2.8	2.8	2.9	3.1	3.1	3.0	2.5	2.7	2.6	2.2	2.4	2.5	2.7	2.9	3.0	3.2	3.1
Total	50-59 years	Region Midtjylland	2.8	2.7	2.6	2.3	2.3	2.1	1.9	2.1	2.2	2.3	2.4	2.6	2.8	2.7	2.6	2.3	2.3	2.3	2.0	2.3	2.3	2.3	2.5	2.7	2.8	2.8
Total	50-59 years	Province Østjylland	2.9	2.8	2.7	2.3	2.4	2.3	2.0	2.3	2.4	2.5	2.6	2.7	2.9	2.9	2.8	2.4	2.5	2.4	2.1	2.4	2.5	2.5	2.7	2.8	2.9	2.9
Total	50-59 years	Favrskov	2.0	1.9	1.9	1.7	1.6	1.5	1.3	1.5	1.7	1.7	1.8	1.8	2.1	2.0	1.9	1.6	1.6	1.6	1.3	1.7	1.9	1.9	1.9	2.2	2.4	2.4
Total	50-59 years	Hedensted	2.4	2.5	2.3	1.9	1.8	1.7	1.3	1.5	1.7	1.8	2.0	2.1	2.3	2.3	2.2	1.9	1.9	1.8	1.5	1.8	1.8	2.0	2.2	2.5	2.7	2.7
Total	50-59 years	Horsens	2.8	2.7	2.5	2.0	2.0	2.0	1.8	1.9	1.9	2.2	2.3	2.5	2.7	2.7	2.7	2.3	2.3	2.2	1.8	2.2	2.4	2.4	2.8	2.9	3.1	3.1
Total	50-59 years	Norddjurs	4.4	4.0	3.9	3.2	3.3	2.8	2.7	3.0	3.3	3.5	3.7	4.1	4.3	4.1	3.7	3.1	3.1	2.8	2.7	3.1	2.8	2.8	3.1	3.3	3.7	3.7
Total	50-59 years	Odder	2.8	2.8	2.6	2.5	2.5	2.3	2.1	2.6	2.7	2.7	2.7	2.6	3.0	2.9	2.9	2.3	2.4	2.3	1.7	2.2	2.0	2.2	1.9	2.1	2.3	2.2
Total	50-59 years	Randers	3.4	3.3	3.2	2.7	2.7	2.5	2.2	2.3	2.4	2.5	2.6	2.6	2.8	2.8	2.8	2.6	2.5	2.4	2.1	2.4	2.3	2.5	2.8	2.9	3.1	3.0
Total	50-59 years	Samsø	4.7	5.7	5.3	4.2	2.9	1.5	1.8	2.4	3.0	3.1	3.5	5.3	5.4	5.9	4.4	2.3	2.6	2.0	1.5	1.7	1.5	2.4	3.4	3.7	3.7	3.9
Total	50-59 years	Silkeborg	2.6	2.5	2.4	2.1	2.3	2.2	1.9	2.2	2.2	2.3	2.4	2.6	2.9	2.7	2.6	2.2	2.3	2.1	1.8	2.1	2.2	2.3	2.5	2.6	2.7	2.6
Total	50-59 years	Skanderborg	1.9	1.8	1.7	1.5	1.7	1.6	1.3	1.8	1.8	1.8	1.8	1.9	2.0	1.9	1.8	1.6	1.8	1.9	1.7	1.9	1.9	1.9	1.9	2.1	2.0	1.9
Total	50-59 years	Syddjurs	3.5	3.5	3.5	2.8	2.9	2.6	2.2	2.5	2.6	2.5	2.9	3.2	3.2	3.1	2.8	2.3	2.3	2.2	2.0	2.4	2.6	2.5	2.5	2.8	3.0	2.9
Total	50-59 years	Aarhus	3.1	2.9	2.8	2.6	2.7	2.7	2.4	2.7	2.8	2.9	3.0	3.1	3.3	3.2	3.3	2.8	3.1	3.1	2.7	3.0	3.1	2.9	3.1	3.1	3.2	3.3
Total	50-59 years	Province Vestjylland	2.7	2.6	2.5	2.1	2.1	1.9	1.6	1.8	1.9	2.0	2.1	2.2	2.5	2.5	2.4	2.0	2.0	1.9	1.7	1.9	2.0	2.1	2.2	2.4	2.6	2.5
Total	50-59 years	Herning	2.8	2.6	2.4	2.1	2.1	1.9	1.8	2.1	2.2	2.1	2.3	2.4	2.6	2.5	2.5	2.0	2.1	2.2	2.0	2.2	2.2	2.2	2.4	2.6	2.8	2.8
Total	50-59 years	Holstebro	2.7	2.8	2.6	1.9	1.9	1.7	1.4	1.9	1.9	1.9	1.9	2.3	2.6	2.5	2.3	1.9	1.8	1.7	1.6	1.7	1.9	2.0	2.0	2.3	2.7	2.5
Total	50-59 years	Ikast-Brande	3.6	3.6	3.6	3.1	3.1	2.7	2.1	2.5	2.4	2.4	2.6	2.6	3.1	3.1	3.1	2.6	2.5	2.4	1.9	2.2	2.4	2.5	2.7	2.8	3.3	3.0
Total	50-59 years	Lemvig	2.9	2.7	2.4	1.9	1.7	1.7	1.4	1.4	1.6	1.9	1.9	2.2	2.8	2.8	2.4	1.8	1.8	1.5	1.4	1.6	1.6	1.7	1.9	2.4	2.6	2.7
Total	50-59 years	Ringkøbing-Skjern	2.4	2.4	2.3	1.8	1.9	1.8	1.5	1.8	1.9	2.0	2.2	2.2	2.3	2.3	2.2	1.9	1.9	1.7	1.3	1.8	1.9	2.0	2.2	2.4	2.5	2.4
Total	50-59 years	Skive	2.9	2.8	2.5	2.1	2.1	1.9	1.7	1.8	1.7	1.9	2.0	2.1	2.3	2.3	2.1	1.7	1.5	1.5	1.3	1.5	1.6	1.6	1.8	2.0	2.1	2.0
Total	50-59 years	Struer	3.3	3.5	3.3	2.9	2.7	2.4	2.0	2.0	2.0	1.9	2.2	2.2	2.8	3.4	3.2	2.8	2.7	2.8	2.3	2.3	2.5	2.6	2.9	2.7	3.1	2.9
Total	50-59 years	Viborg	2.1	2.0	2.0	1.8	1.7	1.5	1.4	1.5	1.6	1.7	1.8	1.9	2.1	2.2	2.1	2.0	2.0	2.0	1.8	2.0	2.0	2.0	2.0	2.1	2.4	2.4
Total	50-59 years	Region Nordjylland	4.2	4.0	3.9	3.2	3.2	2.9	2.5	2.8	3.0	3.2	3.3	3.6	3.9	3.9	3.5	2.9	2.9	2.7	2.4	2.7	2.9	3.0	3.2	3.6	4.0	3.9
Total	50-59 years	Province Nordjylland	4.2	4.0	3.9	3.2	3.2	2.9	2.5	2.8	3.0	3.2	3.3	3.6	3.9	3.9	3.5	2.9	2.9	2.7	2.4	2.7	2.9	3.0	3.2	3.6	4.0	3.9
Total	50-59 years	Brønderslev	3.8	3.8	3.7	3.1	3.0	2.6	2.0	2.2	2.5	2.8	3.1	3.3	3.8	3.6	3.2	2.5	2.6	2.5	2.3	2.6	2.8	2.9	3.0	3.6	3.9	4.0
Total	50-59 years	Frederikshavn	4.9	4.7	4.5	3.6	3.5	2.8	2.5	2.8	3.0	3.3	3.5	4.0	4.2	4.3	4.0	3.2	3.2	2.8	2.3	2.6	2.7	3.0	3.3	3.8	4.3	4.1
Total	50-59 years	Hjørring	5.1	4.9	4.8	3.8	3.6	3.2	2.5	3.0	3.2	3.2	3.5	4.0	4.4	4.4	3.9	2.9	2.9	2.6	2.2	2.6	2.9	3.0	3.0	3.7	4.4	3.9
Total	50-59 years	Jammerbugt	4.0	3.6	3.4	2.8	2.4	1.9	1.8	2.2	2.2	2.4	2.6	3.1	3.6	3.5	3.0	2.4	2.5	2.4	1.9	2.2	2.3	2.4	2.6	3.3	4.0	3.6
Total	50-59 years	Læsø	11.0	10.8	8.2	6.3	6.2	3.6	3.3	3.2	4.9	6.9	8.7	10.6	9.3	9.9	7.5	4.6	4.4	2.9	1.9	3.5	3.8	4.0	5.3	8.8	10.2	8.8
Total	50-59 years	Mariagerfjord	4.1	4.0	3.6	2.9	2.9	2.7	2.3	2.4	2.7	2.6	2.8	3.0	3.5	3.7	3.3	2.9	2.6	2.6	2.2	2.2	2.4	2.6	2.8	3.0	3.5	3.5
Total	50-59 years	Morsø	3.8	4.4	3.9	2.8	3.2	3.2	2.2	2.5	3.0	3.5	3.4	3.5	3.7	4.3	3.8	2.7	2.7	2.7	2.0	2.5	3.1	2.9	3.0	3.1	3.6	3.5
Total	50-59 years	Rebild	3.2	3.0	2.8	2.4	2.4	2.2	1.8	2.0	2.1	2.3	2.4	2.5	3.0	3.0	2.7	2.2	2.3	2.3	2.3	2.4	2.5	2.8	2.9	3.3	3.6	3.9
Total	50-59 years	Thisted	3.1	3.2	3.0	2.5	2.4	2.2	1.8	2.2	2.4	2.7	2.6	2.9	3.3	3.7	3.3	2.6	2.4	2.2	1.9	2.1	2.3	2.2	2.4	2.8	3.1	3.1
Total	50-59 years	Vesthimmerlands	3.7	3.6	3.6	2.9	2.8	2.7	2.3	2.6	2.8	3.0	3.1	3.3	3.7	3.6	3.4	2.9	2.8	2.7	2.3	2.9	3.0	3.2	3.3	3.8	4.0	3.9
