age	sex	region	2018M01	2018M02	2018M03	2018M04	2018M05	2018M06	2018M07	2018M08	2018M09	2018M10	2018M11	2018M12	2019M01	2019M02	2019M03	2019M04	2019M05	2019M06	2019M07	2019M08	2019M09	2019M10	2019M11	2019M12	2020M01	2020M02	
Age, total	Men	Abroad	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Age, total	Women	Region Hovedstaden	4.3	4.3	4.1	3.8	4.0	4.0	3.8	4.0	4.0	4.0	4.0	3.9	4.1	4.1	4.0	3.6	3.8	3.9	3.8	4.0	3.9	3.9	3.9	3.8	4.1	4.1
Age, total	Women	Province Byen København	4.7	4.7	4.5	4.2	4.4	4.4	4.4	4.7	4.4	4.5	4.4	4.3	4.5	4.6	4.5	4.1	4.3	4.5	4.6	4.8	4.5	4.5	4.4	4.3	4.6	4.6
Age, total	Women	Copenhagen	4.8	4.9	4.6	4.3	4.5	4.6	4.6	4.9	4.6	4.7	4.5	4.5	4.7	4.8	4.7	4.3	4.5	4.7	4.9	5.0	4.7	4.7	4.6	4.5	4.8	4.9
Age, total	Women	Frederiksberg	4.4	4.4	4.2	4.0	4.1	4.1	4.0	4.3	4.1	4.0	3.9	3.8	4.0	3.9	3.8	3.4	3.5	3.9	4.0	4.1	3.9	3.8	3.7	3.7	3.9	4.1
Age, total	Women	Dragør	3.1	2.8	2.9	2.8	3.2	3.0	2.9	3.0	3.1	2.8	2.7	2.6	2.6	2.7	2.8	2.5	3.1	3.2	2.8	2.7	2.6	2.5	2.6	2.8	2.6	2.5
Age, total	Women	Tårnby	3.7	3.5	3.3	3.1	3.3	3.4	3.4	3.3	3.4	3.5	3.4	3.4	3.5	3.4	3.5	3.2	3.3	3.3	3.2	3.3	3.1	3.1	3.2	3.1	3.4	3.3
Age, total	Women	Province Københavns omegn	4.3	4.3	4.2	3.9	4.1	4.0	3.6	3.9	4.0	4.0	4.0	3.9	4.0	4.0	4.0	3.7	3.8	3.9	3.5	3.8	3.8	3.8	3.8	3.8	3.9	3.9
Age, total	Women	Albertslund	6.0	5.9	6.0	5.7	5.6	5.3	4.6	5.1	5.2	5.2	5.2	5.3	5.7	5.7	5.3	5.0	5.2	5.4	4.6	5.0	5.3	5.3	5.2	5.1	5.2	5.2
Age, total	Women	Ballerup	4.0	3.8	3.8	3.6	3.8	3.9	3.3	3.6	3.8	3.9	3.8	3.6	3.9	4.0	3.8	3.5	3.7	3.7	3.3	3.7	3.8	3.5	3.6	3.5	3.7	3.8
Age, total	Women	Brøndby	6.2	5.8	5.8	5.9	6.1	6.0	5.4	5.9	5.9	6.2	5.9	5.7	6.1	6.0	6.2	5.7	5.8	5.8	5.1	5.8	5.9	5.8	5.8	6.0	6.2	6.1
Age, total	Women	Gentofte	3.2	3.3	3.2	2.9	3.1	3.1	2.8	3.1	3.1	3.0	3.1	3.0	3.2	3.2	3.2	2.9	3.0	3.1	2.9	3.1	3.1	3.1	3.1	3.0	3.1	3.1
Age, total	Women	Gladsaxe	3.9	4.0	3.9	3.7	3.8	3.7	3.3	3.5	3.6	3.3	3.4	3.2	3.4	3.5	3.5	3.1	3.3	3.3	3.0	3.1	3.1	3.2	3.1	3.1	3.2	3.1
Age, total	Women	Glostrup	4.7	4.7	4.3	4.0	4.3	4.1	4.3	4.5	4.4	4.3	4.4	4.2	4.1	4.1	3.9	3.6	3.8	4.0	3.7	3.8	4.0	4.1	3.9	3.9	3.8	3.9
Age, total	Women	Herlev	4.0	3.7	3.5	3.4	3.4	3.2	2.9	3.0	3.2	3.2	3.4	3.4	3.2	3.3	3.1	2.7	3.0	3.0	2.6	2.7	2.7	2.8	2.8	2.7	2.8	3.0
Age, total	Women	Hvidovre	4.0	4.0	3.9	3.6	3.8	3.8	3.6	3.7	3.5	3.6	3.4	3.4	3.4	3.4	3.4	3.3	3.6	3.7	3.5	3.7	3.6	3.4	3.4	3.4	3.6	3.7
Age, total	Women	Høje-Taastrup	5.3	5.1	5.0	4.7	5.0	4.9	4.3	4.8	4.9	5.0	5.0	5.0	5.0	5.0	5.0	4.6	4.7	4.8	4.3	4.6	4.8	4.9	4.9	4.9	5.1	5.0
Age, total	Women	Ishøj	7.5	7.4	7.4	7.0	7.4	7.1	5.8	6.6	7.3	7.3	7.0	6.6	6.8	6.9	6.6	6.1	6.3	6.1	4.9	5.7	6.1	6.0	6.1	6.1	6.3	6.1
Age, total	Women	Lyngby-Taarbæk	2.9	2.8	2.6	2.4	2.5	2.5	2.3	2.6	2.5	2.7	2.7	2.6	2.7	2.7	2.6	2.4	2.5	2.5	2.5	2.7	2.6	2.6	2.6	2.6	2.9	2.8
Age, total	Women	Rødovre	5.1	5.1	4.8	4.4	4.7	4.5	4.2	4.5	4.6	4.6	4.4	4.3	4.6	4.6	4.5	4.3	4.4	4.6	4.1	4.3	4.4	4.2	4.4	4.2	4.5	4.4
Age, total	Women	Vallensbæk	3.7	3.6	3.6	3.5	3.6	3.3	3.0	3.5	3.4	3.4	3.6	3.5	3.7	3.6	3.7	3.3	3.4	3.4	2.9	3.4	3.4	3.7	3.6	3.6	3.7	3.9
Age, total	Women	Province Nordsjælland	3.4	3.3	3.2	3.0	3.2	3.0	2.7	2.9	3.0	3.0	3.0	3.0	3.0	3.0	2.9	2.7	2.9	2.9	2.7	2.9	2.9	2.9	2.8	2.9	3.1	3.1
Age, total	Women	Allerød	2.3	2.4	2.3	1.9	2.2	2.0	1.9	2.0	1.9	2.0	2.0	2.1	2.0	2.2	2.1	1.8	1.9	2.0	2.0	2.0	2.2	2.5	2.5	2.4	2.6	2.7
Age, total	Women	Egedal	3.1	3.0	2.9	2.7	2.8	2.8	2.5	2.6	2.9	2.9	2.9	2.9	2.9	3.0	2.9	2.8	2.9	2.9	2.7	2.8	2.8	2.8	2.8	2.8	3.1	3.0
Age, total	Women	Fredensborg	3.3	3.2	3.0	2.8	2.9	3.1	2.9	3.2	3.5	3.4	3.3	3.3	3.2	3.2	3.2	2.7	2.9	3.0	2.8	3.3	3.0	3.0	2.8	3.1	3.4	3.2
Age, total	Women	Frederikssund	3.7	3.8	3.5	3.3	3.7	3.3	3.1	3.3	3.3	3.5	3.4	3.3	3.2	3.1	3.3	2.9	3.1	3.1	2.8	3.0	3.0	3.0	3.0	3.1	3.4	3.3
Age, total	Women	Furesø	2.9	2.8	2.8	2.8	2.8	2.6	2.3	2.4	2.4	2.5	2.7	2.6	2.6	2.6	2.6	2.5	2.6	2.5	2.2	2.3	2.4	2.5	2.5	2.4	2.8	2.8
Age, total	Women	Gribskov	3.7	3.6	3.3	3.1	3.0	2.8	2.5	2.6	2.7	2.6	2.8	2.8	2.9	2.9	3.0	2.6	2.8	3.0	2.7	3.0	3.0	3.0	3.2	3.2	3.2	3.1
Age, total	Women	Halsnæs	4.5	4.3	4.1	3.8	4.0	3.8	3.5	3.5	3.5	3.6	3.6	3.7	3.8	3.3	3.2	3.1	3.1	3.1	2.8	3.1	3.2	3.2	3.2	3.3	3.5	3.4
Age, total	Women	Helsingør	4.3	4.2	4.1	3.9	4.1	3.9	3.4	3.6	3.9	3.8	3.7	3.7	3.8	3.8	3.7	3.5	3.8	3.7	3.5	3.6	3.6	3.5	3.5	3.7	4.0	3.9
Age, total	Women	Hillerød	3.2	3.2	3.0	3.0	3.1	3.0	2.8	2.8	2.8	2.7	2.6	2.6	2.8	2.8	2.7	2.5	2.7	2.7	2.5	2.6	2.5	2.5	2.4	2.5	2.7	2.6
Age, total	Women	Hørsholm	2.9	2.9	2.9	2.9	3.1	2.9	2.8	3.0	3.0	2.7	2.9	2.9	2.8	2.6	2.7	2.4	2.6	2.7	2.3	2.7	2.5	2.4	2.4	2.4	2.6	2.7
Age, total	Women	Rudersdal	3.1	2.9	2.7	2.6	2.8	2.7	2.4	2.7	2.6	2.7	2.6	2.5	2.6	2.5	2.5	2.4	2.5	2.6	2.4	2.7	2.8	2.8	2.8	2.7	2.8	2.6
Age, total	Women	Province Bornholm	5.9	5.5	5.0	4.0	3.6	3.0	2.8	2.9	3.6	4.6	5.6	5.8	6.1	5.7	5.0	3.4	2.8	2.4	2.2	2.2	2.7	3.4	4.6	5.0	5.4	5.0
Age, total	Women	Bornholm	5.9	5.5	5.0	4.0	3.6	3.0	2.8	2.9	3.6	4.6	5.6	5.8	6.1	5.7	5.0	3.4	2.8	2.4	2.2	2.2	2.7	3.4	4.6	5.0	5.4	5.0
Age, total	Women	Region Sjælland	4.5	4.4	4.2	3.9	4.1	3.9	3.5	3.7	3.7	3.8	3.8	3.8	4.0	3.9	3.8	3.5	3.6	3.6	3.3	3.5	3.5	3.6	3.6	3.7	3.8	3.8
Age, total	Women	Province Østsjælland	3.5	3.4	3.3	3.1	3.3	3.2	2.9	3.1	3.1	3.2	3.0	3.1	3.1	3.1	3.1	2.9	3.0	3.1	2.9	3.1	3.1	3.2	3.2	3.1	3.2	3.1
Age, total	Women	Greve	3.5	3.3	3.1	2.9	3.0	2.9	2.7	2.9	2.9	3.0	3.0	3.0	2.9	3.1	3.1	2.9	3.1	3.2	2.9	3.0	3.1	3.2	3.2	3.2	3.1	3.0
Age, total	Women	Køge	4.0	4.0	3.8	3.6	3.7	3.6	3.3	3.4	3.5	3.5	3.4	3.5	3.6	3.5	3.5	3.2	3.5	3.6	3.4	3.5	3.6	3.7	3.8	3.7	3.9	3.8
Age, total	Women	Lejre	3.2	3.0	3.0	2.6	2.8	2.8	2.5	2.8	2.8	2.7	2.8	2.9	2.8	2.6	2.7	2.5	2.8	2.9	2.7	2.9	2.9	2.8	2.8	2.9	3.0	3.0
Age, total	Women	Roskilde	3.5	3.4	3.3	3.1	3.3	3.3	3.0	3.3	3.2	3.2	3.0	3.0	3.1	3.1	3.1	2.9	3.0	3.0	2.9	3.1	3.0	3.0	3.0	2.8	2.9	2.9
Age, total	Women	Solrød	2.9	2.8	2.9	2.6	2.9	2.8	2.6	2.7	2.7	2.9	2.4	2.3	2.6	2.6	2.5	2.4	2.3	2.3	2.1	2.4	2.5	2.6	2.7	2.6	2.8	2.8
Age, total	Women	Province Vest- og Sydsjælland	5.0	4.8	4.6	4.3	4.5	4.2	3.8	3.9	4.0	4.1	4.2	4.2	4.4	4.3	4.1	3.8	3.9	3.9	3.6	3.7	3.7	3.8	3.9	4.0	4.1	4.1
Age, total	Women	Faxe	4.6	4.5	4.3	4.0	4.4	4.3	4.0	4.3	4.3	4.2	4.4	4.4	4.7	4.4	4.1	3.8	4.0	3.7	3.5	3.9	3.8	4.0	3.9	4.1	4.3	4.3
Age, total	Women	Guldborgsund	4.9	4.8	4.7	4.4	4.6	4.2	3.8	3.8	4.0	4.0	4.2	4.2	4.5	4.5	4.3	3.9	4.0	3.9	3.8	3.8	3.8	4.0	4.0	4.2	4.6	4.5
Age, total	Women	Holbæk	4.6	4.3	4.0	3.6	3.8	3.6	3.2	3.4	3.3	3.4	3.5	3.5	3.6	3.6	3.5	3.2	3.3	3.3	3.0	3.1	3.1	3.2	3.2	3.2	3.3	3.2
Age, total	Women	Kalundborg	5.2	5.0	4.8	4.3	4.5	4.2	3.8	3.9	3.9	3.9	4.0	4.1	4.3	4.0	3.7	3.6	3.8	3.7	3.3	3.6	3.7	3.8	3.9	3.9	4.1	4.1
Age, total	Women	Lolland	6.1	5.9	5.8	5.4	5.5	5.0	4.4	4.6	4.6	4.6	4.7	4.6	4.7	4.7	4.4	3.9	4.1	4.0	3.7	3.7	3.9	4.1	4.2	4.3	4.8	4.4
Age, total	Women	Næstved	5.1	4.9	4.7	4.4	4.4	4.4	4.1	4.0	4.1	4.2	4.0	4.2	4.4	4.2	4.1	3.7	3.7	3.8	3.5	3.8	3.7	3.8	3.8	3.9	4.1	4.2
Age, total	Women	Odsherred	5.3	5.2	5.1	5.0	5.1	4.7	3.9	4.3	4.5	4.6	4.8	4.7	4.7	4.6	4.4	4.2	4.2	4.2	3.7	3.8	3.8	3.9	4.1	4.0	4.0	4.0
Age, total	Women	Ringsted	4.3	4.1	3.9	3.7	3.9	3.8	3.6	3.7	3.7	3.9	4.1	3.9	3.9	4.0	3.9	3.4	3.8	3.7	3.2	3.5	3.5	3.4	3.4	3.4	3.4	3.3
Age, total	Women	Slagelse	4.9	4.9	4.8	4.4	4.4	4.3	3.9	3.8	4.0	4.1	4.2	4.3	4.4	4.3	4.2	4.0	3.9	4.0	3.8	3.8	3.9	4.1	4.0	4.2	4.3	4.3
Age, total	Women	Sorø	4.5	4.3	4.3	4.0	4.3	4.1	3.4	3.6	3.6	3.5	3.7	3.8	4.2	4.2	4.1	3.8	4.0	3.9	3.4	3.6	3.6	3.7	3.9	4.1	4.3	4.1
Age, total	Women	Stevns	4.4	4.2	4.1	3.7	3.8	3.8	3.5	3.8	3.8	4.0	4.1	3.7	4.0	4.1	4.1	3.9	4.2	4.0	3.8	3.8	3.9	3.8	3.7	4.0	3.9	3.9
Age, total	Women	Vordingborg	5.5	5.6	5.4	4.9	5.2	5.0	4.6	4.6	4.5	4.6	5.0	5.3	5.5	5.4	5.2	4.8	4.8	4.8	4.2	4.5	4.4	4.5	4.6	4.7	4.6	4.6
Age, total	Women	Region Syddanmark	4.4	4.2	3.9	3.6	3.7	3.7	3.5	3.8	3.7	3.7	3.8	3.8	4.0	4.0	3.8	3.4	3.5	3.6	3.5	3.7	3.7	3.7	3.8	3.8	4.1	4.1
Age, total	Women	Province Fyn	4.8	4.7	4.4	4.0	4.2	4.2	4.1	4.3	4.2	4.2	4.2	4.2	4.4	4.4	4.2	3.7	3.9	4.1	4.1	4.3	4.2	4.2	4.2	4.3	4.6	4.5
Age, total	Women	Assens	4.7	4.3	4.1	3.6	3.6	3.4	3.2	3.5	3.6	3.7	3.8	3.9	4.1	4.0	4.0	3.3	3.7	3.7	3.6	3.8	4.0	4.0	4.0	4.2	4.4	4.4
Age, total	Women	Faaborg-Midtfyn	4.7	4.5	4.1	3.7	3.7	3.7	3.4	3.9	3.9	3.9	3.9	4.0	4.3	4.2	3.8	3.4	3.7	3.6	3.4	3.8	3.7	3.8	3.9	4.3	4.4	4.5
Age, total	Women	Kerteminde	5.1	4.9	4.5	4.1	4.3	4.4	4.0	4.5	4.1	4.2	4.4	4.7	4.6	4.6	4.4	3.9	3.9	3.8	3.4	4.0	4.0	3.9	4.0	4.2	4.4	4.3
Age, total	Women	Langeland	6.3	5.8	5.1	4.2	4.0	3.6	3.4	3.7	4.2	4.2	4.3	4.6	4.7	4.2	4.0	3.2	3.0	3.0	3.1	3.4	3.8	4.1	4.2	4.6	4.9	4.3
Age, total	Women	Middelfart	3.4	3.3	3.3	3.0	3.3	3.0	2.5	2.9	3.1	3.1	3.0	3.2	3.3	3.4	3.1	2.7	3.0	3.0	2.8	2.9	3.0	2.9	3.1	3.1	3.3	3.1
Age, total	Women	Nordfyns	5.6	5.2	4.8	4.2	4.8	4.7	4.5	4.7	4.9	4.9	4.7	4.7	5.0	4.8	4.6	4.1	4.1	4.2	3.9	4.2	4.6	4.9	4.9	4.8	5.4	5.1
Age, total	Women	Nyborg	4.4	4.2	4.0	3.6	3.8	3.8	3.7	3.8	3.7	4.0	3.8	3.8	4.3	4.2	3.9	3.5	3.6	3.4	3.1	3.3	3.8	3.9	4.0	4.1	4.3	4.5
Age, total	Women	Odense	5.1	5.0	4.7	4.4	4.5	4.7	4.9	5.0	4.6	4.5	4.5	4.4	4.7	4.7	4.5	4.1	4.3	4.6	5.0	5.1	4.7	4.6	4.6	4.4	4.8	4.9
Age, total	Women	Svendborg	4.7	4.4	4.3	3.9	4.3	4.1	3.8	4.0	4.0	4.1	3.9	4.1	4.2	4.1	3.8	3.5	3.7	3.7	3.6	4.0	3.8	3.9	3.9	4.3	4.6	4.2
Age, total	Women	Ærø	3.6	4.0	3.9	3.7	3.7	2.9	2.4	2.3	3.2	3.7	5.0	5.2	5.7	5.0	4.5	3.6	3.7	3.8	3.2	3.8	3.4	3.9	4.3	4.4	4.6	4.8
Age, total	Women	Province Sydjylland	4.0	3.9	3.7	3.4	3.5	3.3	3.1	3.4	3.4	3.4	3.5	3.5	3.8	3.7	3.5	3.1	3.3	3.3	3.1	3.3	3.3	3.4	3.5	3.5	3.8	3.7
Age, total	Women	Billund	3.9	3.7	3.5	3.4	3.2	3.3	2.8	3.0	3.0	3.0	3.2	3.3	3.6	3.5	3.3	2.6	2.6	2.5	2.3	2.4	2.7	2.9	3.3	3.5	3.7	3.7
Age, total	Women	Esbjerg	4.1	4.1	3.9	3.5	3.6	3.5	3.3	3.5	3.4	3.4	3.4	3.3	3.7	3.7	3.5	3.2	3.2	3.3	3.2	3.3	3.1	3.1	3.1	3.1	3.6	3.6
Age, total	Women	Fanø	4.8	5.5	5.1	4.5	4.2	3.6	3.3	3.1	2.8	3.3	4.3	4.7	4.6	4.7	3.7	3.6	4.2	4.2	4.2	4.4	4.1	3.7	4.5	4.7	5.2	5.1
Age, total	Women	Fredericia	5.0	4.8	4.7	4.5	4.7	4.4	4.0	4.3	4.4	4.3	4.4	4.4	4.4	4.5	4.6	4.2	4.4	4.5	4.2	4.4	4.3	4.4	4.4	4.5	4.7	4.6
Age, total	Women	Haderslev	4.3	4.1	4.0	3.6	3.8	3.7	3.4	3.6	3.6	3.7	3.8	3.8	4.0	4.0	3.9	3.5	3.6	3.5	3.4	3.6	3.5	3.9	4.0	4.0	4.3	4.2
Age, total	Women	Kolding	3.8	3.7	3.4	3.2	3.3	3.2	3.2	3.6	3.4	3.4	3.4	3.4	3.7	3.7	3.7	3.5	3.6	3.5	3.5	3.8	3.6	3.5	3.5	3.5	3.7	3.7
Age, total	Women	Sønderborg	3.5	3.6	3.3	3.1	3.2	3.1	3.0	3.3	3.4	3.5	3.5	3.6	3.8	3.7	3.3	2.9	3.1	3.2	3.1	3.3	3.4	3.5	3.6	3.5	3.8	3.8
Age, total	Women	Tønder	4.4	4.3	3.8	3.3	3.2	3.1	2.9	3.2	3.2	3.3	3.6	3.9	4.2	4.0	3.6	3.0	3.4	3.0	2.7	3.1	3.3	3.4	3.8	3.8	4.4	4.0
Age, total	Women	Varde	3.5	3.4	3.1	2.7	2.7	2.5	2.4	2.6	2.7	2.8	2.8	2.9	3.3	3.3	2.8	2.4	2.2	2.2	2.2	2.3	2.4	2.6	2.8	2.8	3.2	3.1
Age, total	Women	Vejen	3.8	3.6	3.3	3.1	3.2	2.9	2.7	3.0	3.1	3.3	3.4	3.4	3.4	3.2	3.0	2.6	3.0	3.1	2.8	2.9	3.1	3.2	3.1	3.3	3.5	3.3
Age, total	Women	Vejle	3.9	3.8	3.5	3.2	3.4	3.3	3.1	3.4	3.4	3.5	3.5	3.5	3.7	3.6	3.4	3.1	3.3	3.3	3.1	3.3	3.3	3.4	3.5	3.5	3.8	3.7
Age, total	Women	Aabenraa	4.4	4.2	3.9	3.5	3.7	3.5	3.2	3.4	3.3	3.3	3.4	3.4	3.7	3.6	3.6	3.0	3.2	3.2	3.0	3.3	3.5	3.5	3.6	3.5	3.7	3.5
Age, total	Women	Region Midtjylland	4.1	4.0	3.8	3.5	3.6	3.6	3.6	3.9	3.7	3.7	3.7	3.7	3.9	3.9	3.8	3.4	3.5	3.6	3.7	3.9	3.8	3.7	3.7	3.7	4.0	4.0
Age, total	Women	Province Østjylland	4.2	4.1	3.9	3.6	3.7	3.8	3.9	4.1	3.9	3.9	3.9	3.9	4.1	4.1	4.0	3.6	3.7	3.9	4.0	4.2	4.0	3.9	3.9	3.9	4.1	4.2
Age, total	Women	Favrskov	3.1	3.0	2.8	2.6	2.7	2.6	2.5	2.8	2.9	2.9	2.9	2.9	2.9	3.1	2.9	2.5	2.7	2.7	2.5	2.8	2.7	2.7	2.8	2.8	3.0	3.1
Age, total	Women	Hedensted	3.3	3.3	3.1	2.7	2.8	2.7	2.4	2.7	2.8	2.9	3.2	3.3	3.5	3.2	3.1	2.9	3.0	2.9	2.7	2.9	2.9	2.9	3.1	3.2	3.5	3.4
Age, total	Women	Horsens	4.0	3.9	3.7	3.5	3.5	3.4	3.2	3.6	3.5	3.6	3.6	3.5	3.8	3.9	3.7	3.4	3.5	3.6	3.4	3.7	3.7	3.8	3.9	3.7	4.0	4.1
Age, total	Women	Norddjurs	5.3	5.2	5.0	4.6	4.9	4.7	4.5	4.6	4.8	5.0	5.0	5.1	5.4	5.3	4.9	4.4	4.5	4.5	4.3	4.9	4.7	4.7	4.7	4.7	4.7	4.5
Age, total	Women	Odder	3.7	3.5	3.5	3.3	3.5	3.4	3.3	3.7	3.5	3.3	3.4	3.5	3.7	3.6	3.6	3.1	3.1	3.0	2.7	3.0	2.8	2.9	3.0	3.0	3.3	3.3
Age, total	Women	Randers	4.6	4.4	4.2	3.9	4.2	4.1	3.8	4.1	3.9	4.1	4.1	4.0	4.1	4.2	4.1	3.6	3.8	3.9	3.8	4.0	3.9	4.0	4.0	4.0	4.2	4.2
Age, total	Women	Samsø	6.1	6.0	6.3	5.2	4.2	2.9	2.8	2.8	3.7	3.9	4.2	4.9	5.1	5.5	4.0	2.9	3.3	2.2	2.0	3.2	4.0	4.6	5.1	4.8	4.4	5.2
Age, total	Women	Silkeborg	4.1	3.8	3.6	3.2	3.3	3.3	3.3	3.6	3.4	3.4	3.5	3.6	3.7	3.5	3.3	2.9	3.2	3.2	3.1	3.5	3.3	3.5	3.5	3.5	3.6	3.6
Age, total	Women	Skanderborg	2.5	2.4	2.3	2.2	2.3	2.3	2.2	2.6	2.7	2.6	2.6	2.5	2.7	2.6	2.5	2.3	2.4	2.5	2.4	2.6	2.6	2.5	2.4	2.7	2.7	2.7
Age, total	Women	Syddjurs	3.7	3.8	3.7	3.4	3.5	3.4	3.2	3.5	3.4	3.3	3.6	3.6	3.7	3.6	3.5	3.0	3.3	3.2	3.1	3.5	3.7	3.6	3.5	3.7	3.6	3.5
Age, total	Women	Aarhus	4.6	4.7	4.4	4.1	4.2	4.4	4.9	5.1	4.6	4.6	4.5	4.4	4.7	4.8	4.6	4.2	4.4	4.6	5.2	5.3	4.8	4.7	4.5	4.4	4.8	4.9
Age, total	Women	Province Vestjylland	3.9	3.8	3.6	3.2	3.3	3.3	3.0	3.3	3.3	3.3	3.3	3.3	3.5	3.5	3.4	3.1	3.1	3.2	3.0	3.3	3.3	3.3	3.3	3.3	3.6	3.5
Age, total	Women	Herning	4.2	4.3	4.0	3.8	3.8	3.9	3.6	4.0	3.9	3.8	3.7	3.7	3.9	3.9	3.8	3.5	3.6	3.6	3.5	3.6	3.7	3.7	3.7	3.7	3.9	3.8
Age, total	Women	Holstebro	3.5	3.5	3.3	2.8	2.7	2.6	2.3	2.7	2.8	2.8	2.8	2.9	3.1	3.1	3.2	2.9	2.9	2.9	2.6	2.9	3.0	3.0	3.0	3.0	3.4	3.2
Age, total	Women	Ikast-Brande	4.9	4.8	4.5	4.1	4.0	3.7	3.3	3.8	3.5	3.4	3.7	3.8	4.0	4.1	4.0	3.7	3.7	3.7	3.3	3.8	3.7	3.6	3.7	3.7	3.9	4.0
Age, total	Women	Lemvig	4.1	3.7	3.4	2.8	2.8	2.5	2.5	2.5	2.3	2.5	2.7	3.2	3.4	3.2	3.0	2.4	2.7	2.4	2.3	2.5	2.5	2.5	2.6	3.0	3.1	3.0
Age, total	Women	Ringkøbing-Skjern	3.3	3.2	3.1	2.6	2.8	2.8	2.3	2.5	2.6	2.8	2.8	3.0	3.1	2.9	2.8	2.6	2.5	2.5	2.3	2.7	2.8	2.7	2.9	3.0	3.2	3.3
Age, total	Women	Skive	3.5	3.4	3.2	3.0	3.0	2.9	3.0	3.1	3.1	3.1	2.9	2.9	3.0	2.9	2.6	2.3	2.3	2.5	2.7	2.8	2.6	2.5	2.7	2.6	2.8	2.8
Age, total	Women	Struer	4.0	4.3	4.2	3.8	3.6	3.6	3.2	3.6	3.7	4.0	3.8	4.1	4.5	4.5	4.5	4.0	4.0	4.1	3.6	3.5	3.6	3.9	4.0	4.0	4.4	4.1
Age, total	Women	Viborg	3.8	3.7	3.4	3.1	3.3	3.4	3.2	3.6	3.5	3.5	3.4	3.4	3.5	3.5	3.4	3.1	3.2	3.3	3.2	3.6	3.5	3.6	3.6	3.5	3.8	3.6
Age, total	Women	Region Nordjylland	5.0	4.9	4.6	4.2	4.4	4.3	4.2	4.5	4.4	4.4	4.4	4.4	4.7	4.6	4.4	3.9	4.0	4.1	4.1	4.4	4.2	4.3	4.3	4.4	4.8	4.8
Age, total	Women	Province Nordjylland	5.0	4.9	4.6	4.2	4.4	4.3	4.2	4.5	4.4	4.4	4.4	4.4	4.7	4.6	4.4	3.9	4.0	4.1	4.1	4.4	4.2	4.3	4.3	4.4	4.8	4.8
Age, total	Women	Brønderslev	5.1	4.9	4.6	4.2	4.6	4.2	3.8	4.1	4.0	4.2	4.5	4.6	4.7	4.6	4.3	3.9	3.9	3.7	3.5	3.9	3.9	4.2	4.1	4.3	4.5	4.5
Age, total	Women	Frederikshavn	6.4	6.2	5.7	5.0	5.0	4.4	3.9	4.2	4.4	4.7	4.8	4.9	5.3	5.4	4.9	4.1	4.1	3.7	3.4	3.8	3.9	4.0	4.3	4.6	5.0	5.0
Age, total	Women	Hjørring	5.3	5.2	5.0	4.3	4.4	4.0	3.6	4.0	4.0	4.1	4.1	4.2	4.5	4.3	4.2	3.6	3.8	3.7	3.6	3.9	3.8	4.0	4.1	4.3	4.8	4.5
Age, total	Women	Jammerbugt	4.8	4.5	4.2	3.7	3.7	3.5	3.3	3.4	3.4	3.3	3.5	3.8	3.8	3.4	3.3	2.6	3.0	3.0	2.8	3.0	3.1	3.4	3.7	3.9	4.3	4.1
Age, total	Women	Læsø	10.1	9.1	7.2	4.1	4.7	2.2	1.9	2.3	3.4	5.5	8.1	9.9	10.0	9.3	7.3	4.8	4.1	2.3	1.9	3.0	3.4	4.5	5.9	7.9	8.6	7.0
Age, total	Women	Mariagerfjord	4.7	4.6	4.3	3.8	4.0	3.9	3.7	4.0	4.1	4.4	4.3	4.4	4.6	4.6	4.5	3.9	4.2	4.2	3.8	3.9	3.8	3.9	4.1	4.4	4.7	4.7
Age, total	Women	Morsø	3.6	3.7	3.3	2.8	3.0	3.3	2.9	3.4	3.3	3.7	3.6	3.6	3.9	3.9	3.4	2.8	2.8	3.0	2.5	2.9	3.2	2.9	3.1	3.5	4.1	4.0
Age, total	Women	Rebild	3.7	3.7	3.5	3.2	3.2	3.2	2.9	3.4	3.2	3.3	3.2	3.4	3.7	3.9	4.0	3.4	3.5	3.4	3.4	3.8	3.7	3.7	3.7	3.8	3.9	4.0
Age, total	Women	Thisted	3.8	3.7	3.4	3.3	3.5	3.3	3.0	3.3	3.3	3.5	3.5	3.6	4.1	3.9	3.8	3.4	3.4	3.2	2.9	3.3	3.5	3.6	3.5	3.6	4.0	3.9
Age, total	Women	Vesthimmerlands	5.4	5.1	4.9	4.5	4.5	4.4	3.9	4.4	4.6	4.6	4.5	4.5	4.7	4.6	4.5	4.0	4.3	4.3	3.7	4.1	4.2	4.2	4.1	4.2	4.4	4.3
Age, total	Women	Aalborg	5.0	5.1	4.9	4.6	4.8	5.0	5.4	5.5	5.1	5.0	4.9	4.7	4.9	5.0	4.7	4.3	4.4	4.8	5.4	5.5	5.1	5.0	4.9	4.9	5.3	5.4
Age, total	Women	Unknown municipality	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
