ref_area,indicator,source,sex,classif1,time,obs_value,obs_status
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_F,ECO_DETAILS_F,2020,5.403,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_F,ECO_DETAILS_G,2020,51.708,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_F,ECO_DETAILS_HJ,2020,10.76,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_F,ECO_DETAILS_I,2020,11.252,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_F,ECO_DETAILS_K,2020,5.108,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_F,ECO_DETAILS_LMN,2020,18.154,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_F,ECO_DETAILS_O,2020,14.189,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_F,ECO_DETAILS_P,2020,29.402,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_F,ECO_DETAILS_Q,2020,36.078,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_F,ECO_DETAILS_RSTU,2020,12.415,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_T,ECO_AGGREGATE_AGR,2020,120.626,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_T,ECO_AGGREGATE_MAN,2020,158.449,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_T,ECO_AGGREGATE_CON,2020,61,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_T,ECO_AGGREGATE_MEL,2020,32.456,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_T,ECO_AGGREGATE_MKT,2020,250.304,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_T,ECO_AGGREGATE_PUB,2020,178.287,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_M,ECO_AGGREGATE_AGR,2020,75.661,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_M,ECO_AGGREGATE_MAN,2020,83.013,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_M,ECO_AGGREGATE_CON,2020,55.596,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_M,ECO_AGGREGATE_MEL,2020,28.778,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_M,ECO_AGGREGATE_MKT,2020,153.322,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_M,ECO_AGGREGATE_PUB,2020,86.203,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_F,ECO_AGGREGATE_AGR,2020,44.965,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_F,ECO_AGGREGATE_MAN,2020,75.435,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_F,ECO_AGGREGATE_CON,2020,5.403,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_F,ECO_AGGREGATE_MEL,2020,3.678,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_F,ECO_AGGREGATE_MKT,2020,96.982,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_F,ECO_AGGREGATE_PUB,2020,92.084,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_T,ECO_SECTOR_TOTAL,2020,801.121,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_T,ECO_SECTOR_AGR,2020,120.626,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_T,ECO_SECTOR_IND,2020,251.904,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_T,ECO_SECTOR_SER,2020,428.591,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_M,ECO_SECTOR_TOTAL,2020,482.574,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_M,ECO_SECTOR_AGR,2020,75.661,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_M,ECO_SECTOR_IND,2020,167.388,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_M,ECO_SECTOR_SER,2020,239.525,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_F,ECO_SECTOR_TOTAL,2020,318.547,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_F,ECO_SECTOR_AGR,2020,44.965,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_F,ECO_SECTOR_IND,2020,84.516,
MKD,EMP_2EMP_SEX_ECO_NB,XA:2039,SEX_F,ECO_SECTOR_SER,2020,189.066,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_T,ECO_DETAILS_TOTAL,2020,7041.601,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_T,ECO_DETAILS_A,2020,4384.098,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_T,ECO_DETAILS_B,2020,109.882,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_T,ECO_DETAILS_C,2020,286.692,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_T,ECO_DETAILS_DE,2020,7.056,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_T,ECO_DETAILS_F,2020,129.227,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_T,ECO_DETAILS_G,2020,1036.531,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_T,ECO_DETAILS_HJ,2020,156.857,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_T,ECO_DETAILS_I,2020,22.129,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_T,ECO_DETAILS_K,2020,7.132,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_T,ECO_DETAILS_LMN,2020,171.347,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_T,ECO_DETAILS_O,2020,88.31,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_T,ECO_DETAILS_P,2020,131.053,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_T,ECO_DETAILS_Q,2020,23.681,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_T,ECO_DETAILS_RSTU,2020,487.605,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_M,ECO_DETAILS_TOTAL,2020,3986.027,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_M,ECO_DETAILS_A,2020,2477.803,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_M,ECO_DETAILS_B,2020,82.002,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_M,ECO_DETAILS_C,2020,157.69,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_M,ECO_DETAILS_DE,2020,6.655,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_M,ECO_DETAILS_F,2020,128.455,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_M,ECO_DETAILS_G,2020,447.448,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_M,ECO_DETAILS_HJ,2020,151.779,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_M,ECO_DETAILS_I,2020,6.407,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_M,ECO_DETAILS_K,2020,4.151,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_M,ECO_DETAILS_LMN,2020,128.757,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_M,ECO_DETAILS_O,2020,63.588,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_M,ECO_DETAILS_P,2020,97.108,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_M,ECO_DETAILS_Q,2020,10.224,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_M,ECO_DETAILS_RSTU,2020,223.959,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_F,ECO_DETAILS_TOTAL,2020,3055.573,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_F,ECO_DETAILS_A,2020,1906.295,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_F,ECO_DETAILS_B,2020,27.879,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_F,ECO_DETAILS_C,2020,129.002,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_F,ECO_DETAILS_DE,2020,0.401,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_F,ECO_DETAILS_F,2020,0.772,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_F,ECO_DETAILS_G,2020,589.083,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_F,ECO_DETAILS_HJ,2020,5.078,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_F,ECO_DETAILS_I,2020,15.722,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_F,ECO_DETAILS_K,2020,2.981,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_F,ECO_DETAILS_LMN,2020,42.59,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_F,ECO_DETAILS_O,2020,24.722,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_F,ECO_DETAILS_P,2020,33.945,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_F,ECO_DETAILS_Q,2020,13.457,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_F,ECO_DETAILS_RSTU,2020,263.646,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_T,ECO_AGGREGATE_AGR,2020,4384.098,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_T,ECO_AGGREGATE_MAN,2020,286.692,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_T,ECO_AGGREGATE_CON,2020,129.227,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_T,ECO_AGGREGATE_MEL,2020,116.938,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_T,ECO_AGGREGATE_MKT,2020,1393.996,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_T,ECO_AGGREGATE_PUB,2020,730.65,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_M,ECO_AGGREGATE_AGR,2020,2477.803,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_M,ECO_AGGREGATE_MAN,2020,157.69,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_M,ECO_AGGREGATE_CON,2020,128.455,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_M,ECO_AGGREGATE_MEL,2020,88.657,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_M,ECO_AGGREGATE_MKT,2020,738.542,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_M,ECO_AGGREGATE_PUB,2020,394.879,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_F,ECO_AGGREGATE_AGR,2020,1906.295,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_F,ECO_AGGREGATE_MAN,2020,129.002,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_F,ECO_AGGREGATE_CON,2020,0.772,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_F,ECO_AGGREGATE_MEL,2020,28.281,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_F,ECO_AGGREGATE_MKT,2020,655.454,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_F,ECO_AGGREGATE_PUB,2020,335.77,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_T,ECO_SECTOR_TOTAL,2020,7041.601,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_T,ECO_SECTOR_AGR,2020,4384.098,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_T,ECO_SECTOR_IND,2020,532.856,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_T,ECO_SECTOR_SER,2020,2124.646,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_M,ECO_SECTOR_TOTAL,2020,3986.027,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_M,ECO_SECTOR_AGR,2020,2477.803,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_M,ECO_SECTOR_IND,2020,374.802,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_M,ECO_SECTOR_SER,2020,1133.422,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_F,ECO_SECTOR_TOTAL,2020,3055.573,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_F,ECO_SECTOR_AGR,2020,1906.295,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_F,ECO_SECTOR_IND,2020,158.054,
MLI,EMP_2EMP_SEX_ECO_NB,XA:1830,SEX_F,ECO_SECTOR_SER,2020,991.224,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_T,ECO_DETAILS_TOTAL,2020,205.786,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_T,ECO_DETAILS_A,2020,1.943,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_T,ECO_DETAILS_B,2020,0.21,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_T,ECO_DETAILS_C,2020,22.649,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_T,ECO_DETAILS_DE,2020,1.563,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_T,ECO_DETAILS_F,2020,12.719,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_T,ECO_DETAILS_G,2020,27.457,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_T,ECO_DETAILS_HJ,2020,19.527,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_T,ECO_DETAILS_I,2020,14.449,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_T,ECO_DETAILS_K,2020,10.107,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_T,ECO_DETAILS_LMN,2020,23.967,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_T,ECO_DETAILS_O,2020,14.013,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_T,ECO_DETAILS_P,2020,19.628,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_T,ECO_DETAILS_Q,2020,20.333,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_T,ECO_DETAILS_RSTU,2020,17.221,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_M,ECO_DETAILS_TOTAL,2020,121.921,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_M,ECO_DETAILS_A,2020,1.671,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_M,ECO_DETAILS_B,2020,0.206,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_M,ECO_DETAILS_C,2020,16.699,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_M,ECO_DETAILS_DE,2020,1.325,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_M,ECO_DETAILS_F,2020,11.78,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_M,ECO_DETAILS_G,2020,16.654,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_M,ECO_DETAILS_HJ,2020,14.815,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_M,ECO_DETAILS_I,2020,8.776,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_M,ECO_DETAILS_K,2020,5.153,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_M,ECO_DETAILS_LMN,2020,13.384,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_M,ECO_DETAILS_O,2020,9.147,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_M,ECO_DETAILS_P,2020,6.189,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_M,ECO_DETAILS_Q,2020,7.355,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_M,ECO_DETAILS_RSTU,2020,8.766,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_F,ECO_DETAILS_TOTAL,2020,83.865,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_F,ECO_DETAILS_A,2020,0.272,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_F,ECO_DETAILS_B,2020,0.004,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_F,ECO_DETAILS_C,2020,5.95,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_F,ECO_DETAILS_DE,2020,0.239,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_F,ECO_DETAILS_F,2020,0.938,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_F,ECO_DETAILS_G,2020,10.803,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_F,ECO_DETAILS_HJ,2020,4.713,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_F,ECO_DETAILS_I,2020,5.673,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_F,ECO_DETAILS_K,2020,4.954,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_F,ECO_DETAILS_LMN,2020,10.582,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_F,ECO_DETAILS_O,2020,4.867,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_F,ECO_DETAILS_P,2020,13.439,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_F,ECO_DETAILS_Q,2020,12.978,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_F,ECO_DETAILS_RSTU,2020,8.455,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_T,ECO_AGGREGATE_AGR,2020,1.943,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_T,ECO_AGGREGATE_MAN,2020,22.649,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_T,ECO_AGGREGATE_CON,2020,12.719,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_T,ECO_AGGREGATE_MEL,2020,1.773,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_T,ECO_AGGREGATE_MKT,2020,95.507,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_T,ECO_AGGREGATE_PUB,2020,71.195,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_M,ECO_AGGREGATE_AGR,2020,1.671,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_M,ECO_AGGREGATE_MAN,2020,16.699,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_M,ECO_AGGREGATE_CON,2020,11.78,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_M,ECO_AGGREGATE_MEL,2020,1.531,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_M,ECO_AGGREGATE_MKT,2020,58.782,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_M,ECO_AGGREGATE_PUB,2020,31.457,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_F,ECO_AGGREGATE_AGR,2020,0.272,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_F,ECO_AGGREGATE_MAN,2020,5.95,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_F,ECO_AGGREGATE_CON,2020,0.938,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_F,ECO_AGGREGATE_MEL,2020,0.242,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_F,ECO_AGGREGATE_MKT,2020,36.725,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_F,ECO_AGGREGATE_PUB,2020,39.738,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_T,ECO_SECTOR_TOTAL,2020,205.786,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_T,ECO_SECTOR_AGR,2020,1.943,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_T,ECO_SECTOR_IND,2020,37.141,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_T,ECO_SECTOR_SER,2020,166.702,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_M,ECO_SECTOR_TOTAL,2020,121.921,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_M,ECO_SECTOR_AGR,2020,1.671,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_M,ECO_SECTOR_IND,2020,30.011,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_M,ECO_SECTOR_SER,2020,90.239,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_F,ECO_SECTOR_TOTAL,2020,83.865,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_F,ECO_SECTOR_AGR,2020,0.272,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_F,ECO_SECTOR_IND,2020,7.13,
MLT,EMP_2EMP_SEX_ECO_NB,XA:1932,SEX_F,ECO_SECTOR_SER,2020,76.463,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_T,ECO_DETAILS_TOTAL,2020,24495.353,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_T,ECO_DETAILS_A,2020,11787.474,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_T,ECO_DETAILS_B,2020,238.117,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_T,ECO_DETAILS_C,2020,2553.019,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_T,ECO_DETAILS_DE,2020,70.046,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_T,ECO_DETAILS_F,2020,1132.48,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_T,ECO_DETAILS_G,2020,3939.215,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_T,ECO_DETAILS_HJ,2020,1252.954,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_T,ECO_DETAILS_I,2020,443.839,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_T,ECO_DETAILS_K,2020,114.964,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_T,ECO_DETAILS_LMN,2020,541.747,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_T,ECO_DETAILS_O,2020,152.323,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_T,ECO_DETAILS_P,2020,791.567,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_T,ECO_DETAILS_Q,2020,166.799,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_T,ECO_DETAILS_RSTU,2020,1310.808,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_M,ECO_DETAILS_TOTAL,2020,14645.94,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_M,ECO_DETAILS_A,2020,7565.56,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_M,ECO_DETAILS_B,2020,196.517,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_M,ECO_DETAILS_C,2020,1230.53,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_M,ECO_DETAILS_DE,2020,53.981,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_M,ECO_DETAILS_F,2020,1013.946,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_M,ECO_DETAILS_G,2020,1654.181,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_M,ECO_DETAILS_HJ,2020,1186.276,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_M,ECO_DETAILS_I,2020,180.438,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_M,ECO_DETAILS_K,2020,43.444,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_M,ECO_DETAILS_LMN,2020,380.23,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_M,ECO_DETAILS_O,2020,106.53,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_M,ECO_DETAILS_P,2020,192.435,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_M,ECO_DETAILS_Q,2020,53.37,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_M,ECO_DETAILS_RSTU,2020,788.503,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_F,ECO_DETAILS_TOTAL,2020,9849.414,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_F,ECO_DETAILS_A,2020,4221.914,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_F,ECO_DETAILS_B,2020,41.6,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_F,ECO_DETAILS_C,2020,1322.489,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_F,ECO_DETAILS_DE,2020,16.066,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_F,ECO_DETAILS_F,2020,118.534,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_F,ECO_DETAILS_G,2020,2285.034,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_F,ECO_DETAILS_HJ,2020,66.678,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_F,ECO_DETAILS_I,2020,263.402,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_F,ECO_DETAILS_K,2020,71.521,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_F,ECO_DETAILS_LMN,2020,161.517,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_F,ECO_DETAILS_O,2020,45.793,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_F,ECO_DETAILS_P,2020,599.132,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_F,ECO_DETAILS_Q,2020,113.429,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_F,ECO_DETAILS_RSTU,2020,522.305,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_T,ECO_AGGREGATE_AGR,2020,11787.474,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_T,ECO_AGGREGATE_MAN,2020,2553.019,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_T,ECO_AGGREGATE_CON,2020,1132.48,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_T,ECO_AGGREGATE_MEL,2020,308.164,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_T,ECO_AGGREGATE_MKT,2020,6292.72,
MMR,EMP_2EMP_SEX_ECO_NB,XA:1877,SEX_T,ECO_AGGREGATE_PUB,2020,2421.497,
